Symbol,casTLE_Effect,pvalue
Lenep,6.7,0.0436
Leng1,0,0.697
Leng9,-0.4,0.489
Leo1,-0.5,0.645
Lfng,0.6,0.424
Lgals1,0.8,0.487
Lgals2,-7,0.00588
Lgals3,-0.8,0.305
Lgals3bp,0.8,0.558
Lgi1,2.2,0.211
Lgr4,-0.5,0.551
Lgsn,-6.3,0.0472
Lhcgr,0,0.79
Lhfp,0,0.697
Lhpp,-7.8,0.0716
Lhx1,2.2,0.166
Lhx3,-2.2,0.36
Lhx4,0,0.824
Lhx6,0,0.824
Lhx8,-0.2,0.776
Lhx9,0,0.824
Lias,-5.9,0.366
Lif,0.6,0.544
Lig1,-0.3,0.601
Lig3,0,0.697
Limk1,-1.6,0.298
Limk2,-7.6,0.201
Lims1,3.4,0.139
Lin28a,-5.3,0.432
Lin37,-0.4,0.487
Lin52,0,0.697
Lin54,1.6,0.457
Lin7b,0,0.697
Lin7c,0,0.697
Lin9,-0.7,0.392
Lingo2,0,0.697
Lipa,0,0.79
Lipf,-0.1,0.751
Lipt1,-0.3,0.701
Llgl2,-0.3,0.46
Lman1,0,0.79
Lmln,-0.2,0.606
Lmnb1,-0.8,0.421
Lmnb2,-0.8,0.298
Lmo2,0.1,0.686
Lmo4,0.8,0.367
Lmo7,-0.3,0.555
Lmtk2,0,0.79
Lmtk3,-2.7,0.0736
Lmx1a,-0.7,0.301
Lmx1b,-3.2,0.392
Lnx2,0.2,0.656
Lox,0.4,0.529
Loxl2,0,0.697
Lpar1,0,0.697
Lpl,1.7,0.31
Lpo,-0.6,0.399
Lpp,0,0.697
Lrat,0,0.79
Lrba,0.8,0.284
Lrch4,0,0.824
Lrfn1,-0.3,0.716
Lrfn5,0,0.824
Lrp1,0,0.79
Lrp1b,0.6,0.495
Lrp2,0.6,0.397
Lrp5,5.8,0.0989
Lrpprc,-0.8,0.305
Lrrc2,2,0.0979
Lrrc41,0,0.697
Lrrc47,-6.2,0.287
Lrrc63,-0.3,0.621
Lrrc7,1.2,0.42
Lrrfip1,0,0.824
Lrrk1,4.6,0.15
Lrrk2,0,0.79
Lsm1,0,0.824
Lsm10,0,0.824
Lsm14a,1.8,0.203
Lsm2,-7.8,0.284
Lsm3,-0.4,0.579
Lsm4,1.6,0.393
Lsm6,-3.5,0.0374
Lss,0,0.79
Lta,0,0.79
Lta4h,3.6,0.201
Ltb,0.6,0.465
Ltbp1,-2.7,0.0213
Ltbr,3.6,0.07
Ltc4s,0,0.79
Ltf,0.3,0.677
Ltk,0,0.79
Lum,3.7,0.0367
Ly6h,0,0.697
Ly86,1.6,0.281
Ly96,-7,0.0153
Lyar,4.8,0.164
Lyl1,-0.5,0.444
Lyn,-3.9,0.0306
Lynx1,-0.2,0.61
Lypla2,-4.5,0.142
Lyz1,-4.4,0.0611
Lyz2,-0.5,0.453
Lyzl1,-0.1,0.69
Lztr1,2.1,0.0213
Lzts1,0,0.697
Lzts2,0.6,0.547
M6pr,0.6,0.58
Mab21l1,0,0.697
Mab21l2,0,0.697
Macc1,0.2,0.766
Macrod2,0,0.697
Mad1l1,0,0.697
Mad2l1bp,-0.2,0.65
Mad2l2,2.8,0.105
Madd,-0.3,0.713
Maea,0,0.697
Mael,0,0.824
Maf,-0.2,0.587
Mafa,1.8,0.37
Mafb,0,0.697
Maff,1,0.246
Mafg,1.1,0.521
Mafk,0,0.697
Maged1,-4.4,0.532
Magee1,0,0.697
Mageh1,0.3,0.572
Magi1,0,0.697
Magi1,-0.1,0.753
Magi2,1.7,0.307
Magi3,5.8,0.2
Magoh,0,0.824
Magohb,1.1,0.415
Mak,-0.1,0.732
Malt1,0,0.697
Maml1,0,0.697
Maml3,-0.9,0.483
Man1a,0.7,0.533
Man2a1,-6.2,0.534
Man2b2,6.2,0.121
Maoa,4,0.105
Maob,1.3,0.512
Map1a,0,0.79
Map1lc3a,-0.3,0.556
Map1s,-3,0.294
Map2,-1.5,0.0526
Map2k1,-2.2,0.0835
Map2k2,1.6,0.251
Map2k3,0,0.824
Map2k4,0.9,0.405
Map2k5,0.6,0.513
Map2k6,2.9,0.0775
Map2k7,1.1,0.419
Map3k1,1.1,0.399
Map3k10,0.8,0.484
Map3k11,0.3,0.711
Map3k12,-4.9,0.4
Map3k13,3.7,0.31
Map3k15,3.3,0.291
Map3k19,0,0.79
Map3k2,-0.6,0.483
Map3k3,1.8,0.315
Map3k4,-0.8,0.408
Map3k5,-2.6,0.123
Map3k6,0.6,0.654
Map3k8,-0.8,0.448
Map3k9,-1.6,0.272
Map4k1,0,0.824
Map4k2,1.1,0.619
Map4k3,0.2,0.761
Map4k4,3.8,0.103
Map4k5,-5.9,0.401
Map6,0,0.824
Map7d2,0,0.697
Map7d3,-0.3,0.536
Map9,6.4,0.0291
Mapk1,-3.8,0.17
Mapk10,2.8,0.133
Mapk11,-1.4,0.152
Mapk13,1.2,0.235
Mapk14,-4,0.328
Mapk15,0.5,0.687
Mapk3,5.8,0.258
Mapk4,0,0.79
Mapk6,0,0.79
Mapk7,-0.4,0.513
Mapk8,-5.7,0.0629
Mapk8ip1,0,0.79
Mapk8ip2,-0.4,0.589
Mapk9,0.2,0.734
Mapkap1,-8.1,0.379
Mapkapk2,-3.9,0.222
Mapkapk3,0,0.79
Mapkapk5,0,0.79
Mapre1,0,0.697
Mapre3,0,0.697
Mark1,-0.1,0.744
Mark2,0,0.79
Mark3,3.8,0.377
Mark4,0,0.79
Mars,-0.9,0.272
Mars2,0,0.697
Mas1,2.8,0.315
Masp2,-9,0.0431
Mast1,0,0.79
Mast2,0,0.79
Mast3,-2.6,0.255
Mast4,0,0.79
Mastl,-8.2,0.264
Mat1a,0.4,0.582
Matk,-0.3,0.609
Matr3,-0.5,0.366
Max,0,0.697
Maz,0.2,0.79
Mb,-1.8,0.242
Mbd1,1.3,0.289
Mbd2,0,0.697
Mbd3l1,2.3,0.428
Mbd4,0,0.697
Mbd5,-1.4,0.315
Mbl2,1.6,0.49
Mbnl1,-5.5,0.106
Mbnl3,1.2,0.358
Mbp,4.4,0.116
Mc2r,0.3,0.723
Mcat,-0.7,0.392
Mcc,0.7,0.47
Mccc1,0.3,0.705
Mccc2,0,0.79
Mcl1,5.8,0.0386
Mcm3ap,-0.8,0.179
Mcm4,-0.8,0.348
Mcm5,-1.2,0.236
Mcm7,2.2,0.305
Mcm8,-0.6,0.389
Mcm9,2.4,0.0783
Mcmdc2,1.1,0.321
Mcph1,0,0.697
Mcrs1,0.9,0.38
Mcub,0,0.697
Mdc1,-0.3,0.585
Mdfi,5.1,0.426
Mdfic,0,0.824
Mdh1,-0.6,0.378
Mdh2,0,0.697
Mdk,-0.2,0.578
Mdp1,0,0.824
Me1,-0.7,0.22
Me2,0,0.79
Me3,-5,0.369
Meaf6,-5.5,0.0968
Mecp2,1.5,0.465
Mecr,-0.2,0.785
Med1,-0.6,0.568
Med10,0,0.79
Med11,0,0.824
Med12,-3.1,0.0811
Med12l,0,0.824
Med13,1.1,0.508
Med13l,7.2,0.0492
Med14,-0.5,0.645
Med16,0,0.824
Med17,1.7,0.366
Med18,0.7,0.572
Med19,0,0.824
Med21,0.9,0.591
Med23,-4.7,0.0768
Med24,-0.4,0.579
Med25,1.7,0.104
Med27,-0.4,0.696
Med28,0.2,0.808
Med29,0,0.824
Med31,1.6,0.404
Med4,-3.1,0.0896
Med6,0.2,0.77
Med7,1.9,0.105
Med8,-0.1,0.82
Med9,1,0.474
Mef2a,0.6,0.582
Mef2c,-1,0.109
Meis2,-3.1,0.304
Meis3,-0.2,0.776
Melk,0.6,0.639
Meox2,3,0.28
Mepce,2.1,0.316
Mertk,2.1,0.516
Mesp1,1.2,0.566
Mesp2,1.7,0.192
Met,1.7,0.198
Metap1,-4.7,0.161
Metap2,-0.6,0.568
Mettl24,0.5,0.653
Mettl3,-0.8,0.52
Mettl7b,5.5,0.0357
Mettl8,0,0.824
Mfn2,1.2,0.471
Mfng,0,0.697
Mgam,-0.2,0.646
Mgat1,-7.9,0.283
Mgat4a,1,0.485
Mgea5,-0.4,0.474
Mgll,0,0.697
Mgmt,0,0.697
Mgst1,-0.2,0.714
Mgst2,-5.4,0.513
Mgst3,0.4,0.654
Micall1,0,0.824
Micu3,0,0.697
Mid2,0,0.697
Mier1,-0.2,0.76
Mier2,5.1,0.168
Mier3,0.5,0.658
Mif,-0.6,0.485
Mif4gd,0.4,0.62
Miip,7.9,0.0104
Mink1,1.1,0.424
Minpp1,-2.5,0.126
Miox,0.8,0.536
Mis12,1,0.42
Mitf,4.1,0.166
Mixl1,-1,0.405
Mki67,0,0.697
Mkl1,0,0.697
Mkl2,-6.9,0.0181
Mknk1,-3.3,0.201
Mknk2,0.3,0.713
Mkx,7.4,0.00417
Mlf1,-0.6,0.363
Mlh1,5.7,0.224
Mlh3,0,0.697
Mlkl,0.3,0.742
Mllt1,-0.5,0.536
Mllt10,-0.4,0.558
Mllt11,0,0.697
Mllt6,7.2,0.0545
Mlx,0,0.697
Mlxipl,0.7,0.558
Mmaa,0,0.79
Mmab,1.5,0.423
Mmachc,-6.8,0.0263
Mme,-4.1,0.165
Mmp10,5.1,0.309
Mmp11,1.6,0.37
Mmp13,-7,0.0335
Mmp14,0,0.697
Mmp15,0,0.697
Mmp16,-0.1,0.787
Mmp17,1.5,0.159
Mmp19,0,0.79
Mmp1a,-0.1,0.775
Mmp2,0,0.697
Mmp21,4.3,0.211
Mmp23,-3,0.0312
Mmp24,-3.3,0.00561
Mmp25,-6,0.463
Mmp27,-7.7,0.121
Mmp28,-7.7,0.45
Mmp3,5.4,0.0286
Mmp7,-6.3,0.0858
Mmp8,4,0.206
Mmp9,-0.1,0.649
Mms19,-1,0.295
Mnd1,-1.5,0.312
Mnda,0,0.697
Mndal,1.5,0.201
Mnt,0,0.697
Mnx1,0.9,0.389
Moap1,0,0.697
Mob1a,-0.8,0.305
Mob1b,0,0.697
Mob2,0,0.697
Mob3a,0,0.697
Mob3b,0,0.697
Mob3c,0,0.697
Mocos,6.2,0.0912
Mog,2,0.123
Morf4l1,0,0.697
Mos,-3.6,0.294
Mov10l1,4.4,0.148
Mpdz,0,0.697
Mpg,0,0.697
Mphosph6,4.1,0.0683
Mphosph8,-0.6,0.392
Mphosph9,0.2,0.665
Mpi,-0.4,0.412
Mpl,2.4,0.278
Mpo,6.4,0.0194
Mpp5,-0.5,0.38
Mpped2,0,0.697
Mprip,-2.3,0.346
Mr1,-8,0.387
Mre11a,0,0.697
Mrgbp,-0.1,0.82
Mri1,0.4,0.709
Mro,0,0.824
Mrpl46,-0.8,0.421
Mrpl50,0,0.79
Mrps11,-0.4,0.579
Mrps12,0,0.697
Mrps26,-0.4,0.464
Mrps31,3.7,0.184
Mrps35,0,0.697
Mrps9,0,0.697
Mrto4,0.3,0.73
Ms4a1,-6.9,0.381
Ms4a2,-7.1,0.0155
Msantd4,0,0.824
Msc,-1.3,0.0882
Msgn1,-0.2,0.682
Msh2,0,0.697
Msh3,2.9,0.203
Msh5,-6.3,0.061
Msh6,-0.3,0.532
Msi1,2.8,0.127
Msln,2.3,0.0806
Msn,0.5,0.577
Msra,2.4,0.257
Mst1,0.3,0.575
Mst1r,4.8,0.0841
Msx1,0,0.824
Msx2,-4.5,0.289
Mta1,0.9,0.584
Mta2,-0.5,0.367
Mta3,0,0.824
Mtap,2.2,0.382
Mtbp,-1,0.295
Mtch1,0,0.697
Mtf1,-2.2,0.0659
Mtf2,-2.5,0.601
Mtfmt,5.6,0.218
Mthfd2,-0.2,0.648
Mthfr,2.3,0.301
Mthfsd,0,0.824
Mtm1,0.1,0.759
Mtmr1,-2.4,0.196
Mtmr10,-0.2,0.702
Mtmr11,0,0.79
Mtmr12,-6.1,0.351
Mtmr14,0,0.79
Mtmr2,0,0.79
Mtmr3,0,0.79
Mtmr4,0,0.79
Mtmr6,0.4,0.718
Mtmr7,1.4,0.382
Mtmr9,3.4,0.125
Mtnr1b,0,0.79
Mtor,0,0.79
Mtpn,1.6,0.558
Mtrr,-6.8,0.394
Mtss1,0.2,0.685
Mttp,-0.3,0.612
Mtus1,-0.1,0.662
Mtus2,-0.4,0.426
Muc2,-0.8,0.467
Muc3a,4.7,0.0194
Muc5ac,-0.4,0.448
Mum1,0,0.697
Mum1l1,-0.5,0.369
Mus81,-0.1,0.635
Musk,0,0.79
Mut,0.7,0.685
Mutyh,0,0.697
Mvk,1.3,0.504
Mxd3,0.1,0.782
Mxd4,-2.9,0.676
Mxi1,1.9,0.463
Myb,3.9,0.0754
Mybbp1a,1.5,0.401
Mybl1,0,0.697
Mycbp2,-0.2,0.577
Mycl,-0.3,0.547
Mycn,-0.1,0.666
Myd88,-0.5,0.474
Mydgf,1.4,0.353
Myef2,3.2,0.443
Myf5,5.9,0.0568
Myf6,0,0.824
Myh11,0,0.697
Myh14,-6,0.343
Myh7,0,0.79
Myh9,0,0.697
Myl12b,0,0.79
Myl6b,3.5,0.2
Mylk,5,0.0912
Mylk2,-7,0.36
Mylk3,-6.9,0.448
Mylk4,-2.6,0.0143
Mynn,0,0.824
Myo16,1.4,0.195
Myo18b,-0.1,0.648
Myo1d,-0.4,0.586
Myo3a,-2.3,0.264
Myo3b,-7.8,0.319
Myo6,-0.5,0.456
Myocd,-3.9,0.152
Myod1,0.1,0.673
Myog,1.6,0.251
Mypop,0,0.824
Myrf,1.1,0.446
Myrfl,-0.6,0.608
Myt1,0.6,0.504
Myt1l,0,0.824
Mzf1,0.8,0.407
N4bp1,0,0.697
N4bp2,0,0.697
N4bp2l1,-0.2,0.607
Naa10,1.6,0.258
Naa16,2.8,0.527
Nab1,1.1,0.503
Nab2,0,0.824
Naca,0,0.697
Nacc1,1.8,0.589
Nadk,1.3,0.426
Nadsyn1,-0.1,0.785
Nae1,0,0.697
Naf1,0.6,0.654
Naga,-4.7,0.22
Nagk,2.8,0.308
Naglu,0,0.79
Nagpa,0,0.79
Nags,-0.5,0.614
Naip2,6.7,0.00887
Nanos1,-5.3,0.119
Nanos2,2.3,0.331
Nanp,-0.1,0.685
Nap1l1,0.5,0.621
Nap1l2,0.1,0.678
Nap1l3,-0.3,0.511
Nap1l4,0,0.824
Nap1l5,-0.6,0.331
Napb,0.2,0.744
Narf,0,0.824
Narfl,-9.9,0.00392
Nars,0,0.79
Nasp,0.1,0.689
Nat1,0,0.697
Nat10,-0.1,0.798
Nat14,-1.7,0.36
Nat2,0,0.697
Nat6,0,0.697
Nav3,0.1,0.687
Nbas,5.7,0.0394
Nbea,0.3,0.769
Nbl1,0,0.697
Nbn,-1.2,0.236
Nbr1,1.1,0.424
Ncam1,5.3,0.194
Ncan,2.8,0.0286
Ncapd2,0,0.697
Ncaph,-0.6,0.392
Ncaph2,0,0.697
Ncdn,1.1,0.613
Ncf1,-0.7,0.325
Nck1,0.8,0.467
Nckap1l,-2.7,0.0639
Nckipsd,0.7,0.524
Ncoa1,-0.4,0.549
Ncoa3,4.8,0.158
Ncoa4,0,0.697
Ncoa5,0.2,0.729
Ndc80,0,0.697
Nde1,0,0.697
Ndel1,-0.2,0.624
Ndn,-7.8,0.0177
Ndst1,-0.4,0.548
Ndufa10,-0.1,0.783
Ndufa11,-8.2,0.267
Ndufa12,0,0.79
Ndufa13,-0.2,0.672
Ndufa2,0,0.79
Ndufa3,3.6,0.125
Ndufa4,1.4,0.305
Ndufa4l2,4.4,0.0503
Ndufa5,0,0.79
Ndufa6,2.8,0.304
Ndufa7,-2.3,0.301
Ndufa8,0,0.79
Ndufb10,0.2,0.761
Ndufb2,-3.3,0.0131
Ndufb3,-7.7,0.481
Ndufb6,0,0.79
Ndufb7,-7.7,0.184
Ndufb8,-0.9,0.356
Ndufb9,-5.5,0.153
Ndufc2,-7.6,0.458
Ndufs3,-7.9,0.47
Ndufs4,-1,0.361
Ndufs6,-0.6,0.568
Ndufs7,0,0.697
Ndufs8,0,0.79
Ndufv3,1.1,0.442
Nedd9,2.1,0.193
Neil1,4.6,0.26
Neil2,-0.1,0.669
Neil3,-0.9,0.145
Nek1,1.6,0.398
Nek11,0,0.79
Nek2,-0.4,0.531
Nek3,-4.9,0.00255
Nek4,0,0.697
Nek5,0,0.79
Nek6,-0.1,0.789
Nek7,2.4,0.23
Nek8,-0.5,0.463
Nek9,0.3,0.682
Nell2,-2.6,0.0301
Nemf,1.5,0.278
Neo1,0,0.824
Neu1,-7.3,0.417
Neu2,-0.4,0.439
Neu3,-0.5,0.328
Neurl4,6.5,0.238
Nexmif,-0.5,0.486
Nf1,4.5,0.0153
Nf2,5.1,0.0378
Nfat5,0,0.824
Nfatc1,-0.2,0.628
Nfatc2,-4.2,0.318
Nfatc4,0.2,0.736
Nfe2,2.6,0.0458
Nfe2l1,0.6,0.584
Nfe2l3,-7.2,0.00756
Nfia,-4.8,0.048
Nfib,-5.9,0.0134
Nfic,-3.6,0.412
Nfil3,2.6,0.359
Nfix,0,0.824
Nfkb1,3.8,0.304
Nfkbia,-0.5,0.384
Nfkbib,0,0.697
Nfkbie,-3.2,0.179
Nfkbil1,-4,0.436
Nfkbiz,1.8,0.302
Nfrkb,0.7,0.421
Nfya,1.9,0.315
Nfyb,-0.4,0.679
Ngb,0.2,0.744
Ngef,1.8,0.26
Ngf,3.3,0.0664
Nhej1,-1.2,0.236
Nhlh1,4.2,0.0161
Nhlh2,0,0.824
Nid1,-4.6,0.272
Nin,0,0.697
Ninl,-0.4,0.429
Nkrf,0,0.824
Nkx2-1,-0.3,0.563
Nkx2-3,1.6,0.395
Nkx2-4,4.4,0.014
Nkx2-5,-0.4,0.541
Nkx2-6,-0.4,0.691
Nkx2-9,-5.5,0.368
Nkx3-1,-2.7,0.16
Nkx3-2,1.1,0.248
Nkx6-2,0,0.824
Nle1,0,0.824
Nlk,-7.4,0.22
Nlrc3,0.2,0.716
Nlrc4,1.8,0.257
Nlrc5,-0.3,0.702
Nlrp10,-0.1,0.694
Nlrp12,0,0.697
Nlrp1b,5.1,0.046
Nlrp2,0,0.697
Nlrp3,-0.6,0.275
Nlrp4c,-1,0.235
Nlrp4e,-0.4,0.369
Nlrp5,-0.1,0.69
Nmbr,0.1,0.694
Nme1,-3.6,0.313
Nme2,5.4,0.382
Nme3,-5.7,0.383
Nme4,1,0.522
Nme5,2.7,0.317
Nme6,-0.3,0.701
Nme7,0,0.79
Nmi,0.7,0.598
Nmnat1,-0.5,0.574
Nmnat2,-0.4,0.497
Nmral1,3,0.254
Nmrk1,0,0.697
Nmrk2,0,0.697
Nmt1,0.2,0.755
Nmt2,0,0.79
Nnmt,1.9,0.369
Nobox,-0.6,0.485
Noc2l,0,0.824
Noct,-0.4,0.581
Nod1,-0.1,0.641
Nod2,2.3,0.13
Nodal,2.6,0.0585
Nol10,-0.5,0.645
Nol12,-0.6,0.608
Nol3,-0.3,0.481
Nol9,0.3,0.603
Nom1,3,0.12
Nono,0,0.697
Nop10,0.5,0.708
Nop2,0,0.824
Nop53,-0.8,0.52
Nop9,0.5,0.658
Nos1,0,0.697
Nos2,0,0.697
Nos3,0,0.697
Notch1,-0.9,0.243
Notch2,3,0.206
Notch3,3,0.28
Notch4,2.7,0.344
Noto,0,0.824
Nov,-0.1,0.666
Nova1,-0.8,0.372
Nova2,0.7,0.552
Noxo1,1.3,0.444
Noxred1,-0.6,0.289
Npas1,-2.3,0.0502
Npas2,-5.1,0.126
Npas3,-0.5,0.486
Npat,0,0.697
Npc1l1,1,0.547
Npm1,0,0.697
Npm2,0,0.824
Npm3,-0.4,0.626
Npnt,-0.5,0.369
Npr1,-7,0.428
Npr2,-7.4,0.414
Npr3,0.2,0.727
Nprl2,-1,0.188
Npsr1,-0.3,0.633
Nptx2,2.4,0.222
Npy,-1.1,0.139
Npy2r,-0.8,0.463
Nqo1,0,0.79
Nqo2,0,0.79
Nr0b1,0,0.697
Nr0b2,-0.5,0.406
Nr1d2,0,0.824
Nr1h2,0,0.697
Nr1h3,4.7,0.184
Nr1i2,0.9,0.482
Nr1i3,1.1,0.601
Nr2c1,5.1,0.257
Nr2c2,5.4,0.0614
Nr2c2ap,-0.4,0.444
Nr2e1,0,0.697
Nr2e3,1.1,0.426
Nr2f1,-0.7,0.341
Nr2f2,1.3,0.398
Nr2f6,-0.2,0.623
Nr3c1,0,0.697
Nr3c2,2.9,0.289
Nr4a1,-2.9,0.556
Nr4a2,1.6,0.223
Nr4a3,3.7,0.0691
Nr5a1,0,0.824
Nr5a2,-0.3,0.655
Nr6a1,-1.8,0.383
Nrarp,0,0.824
Nras,0,0.697
Nrbf2,-5.2,0.359
Nrbp1,-6.4,0.339
Nrep,1,0.459
Nrg2,-0.8,0.286
Nrip1,-0.3,0.549
Nrk,-3.9,0.0524
Nrl,2.6,0.0621
Nrp1,0,0.697
Nrp2,1.7,0.101
Nrsn1,0.6,0.538
Nsa2,0,0.824
Nsd1,2.4,0.207
Nsd2,0,0.697
Nsd3,-0.3,0.536
Nsmce1,2.6,0.105
Nsmce2,0,0.697
Nsmce3,0,0.824
Nsmce4a,-0.8,0.52
Nsun2,2.6,0.457
Nsun5,-0.4,0.651
Nsun6,-1.8,0.148
Nt5c,2.4,0.123
Nt5c1a,-0.5,0.486
Nt5c1b,1.1,0.561
Nt5c2,-0.1,0.762
Nt5e,0,0.697
Nt5m,0,0.79
Ntan1,2,0.141
Nthl1,2,0.308
Ntn1,4.1,0.294
Ntng1,-2.6,0.0342
Ntrk1,0.1,0.779
Ntrk2,5,0.311
Ntrk3,-0.2,0.748
Ntsr1,2.7,0.0668
Ntsr2,-1,0.425
Nuak1,1.1,0.551
Nuak2,-4.6,0.203
Nucks1,0,0.79
Nudc,0.4,0.638
Nudcd3,1.6,0.277
Nudt1,0,0.697
Nudt2,8.6,0.0283
Nudt21,0,0.697
Nudt9,-0.5,0.466
Nufip1,3.3,0.16
Nufip2,2.1,0.296
Numa1,0.6,0.524
Numb,0,0.697
Nup133,-0.8,0.175
Nup153,1,0.513
Nup210l,3.3,0.0154
Nup54,2,0.387
Nup98,0.6,0.551
Nupl1,0,0.697
Nupr1,0.2,0.636
Nusap1,0,0.697
Nutm1,-0.4,0.476
Nxf2,3.5,0.481
Nxf3,-1.7,0.101
Nynrin,-4.1,0.331
Nyx,0,0.697
Oas1a,-7.5,0.0716
Oas1b,0.9,0.614
Oas1g,0.2,0.652
Oas3,1,0.435
Oasl2,0,0.697
Oat,1.8,0.428
Oaz1,0,0.697
Oaz2,7.3,0.0154
Oaz3,-7.8,0.345
Obscn,-5.7,0.372
Ocrl,0,0.697
Odc1,0,0.79
Odf2,0,0.697
Ofd1,0,0.697
Ogfod1,-0.3,0.701
Ogfod2,0,0.79
Ogfr,0,0.697
Ogg1,0,0.697
Oip5,-0.2,0.785
Olfm3,-0.2,0.631
Olfr218,0,0.697
Olig1,-1.2,0.079
Olig2,-0.7,0.392
Olig3,1.9,0.655
Omd,0,0.697
Omg,0,0.697
Onecut2,-0.5,0.515
Oplah,0,0.79
Oprd1,0,0.79
Oprk1,2.7,0.053
Oprl1,0,0.79
Oprm1,-4.5,0.193
Orc4,0,0.824
Orc5,0,0.824
Orc6,0,0.824
Osm,0,0.697
Osmr,0,0.697
Osr1,-0.6,0.269
Osr2,0,0.824
Otc,0,0.79
Otop1,0,0.697
Otop3,0,0.824
Otp,0,0.824
Ovca2,0.5,0.378
Ovgp1,0,0.697
Ovol2,2.1,0.398
Oxct1,-7.9,0.283
Oxt,0,0.79
Oxtr,-0.5,0.542
P2rx7,0.8,0.369
P2ry1,2.2,0.159
P2ry12,-3.7,0.0664
P2ry2,-0.7,0.438
P3h1,0,0.79
P3h2,0,0.79
P3h3,-0.3,0.687
P3h4,0.7,0.592
P4ha1,-0.7,0.399
P4ha2,-0.4,0.543
P4hb,0,0.79
P4htm,2.2,0.444
Pa2g4,-0.8,0.332
Pabpc1l,-0.3,0.671
Pabpc5,-4.7,0.636
Pabpn1l,5,0.206
Pacsin1,-0.4,0.469
Pacsin2,2.8,0.216
Pacsin3,1.2,0.549
Padi1,0.2,0.719
Padi2,-2.3,0.169
Padi3,0,0.79
Padi4,-7.5,0.313
Pafah1b1,7.5,0.0231
Pafah1b2,0,0.697
Pafah1b3,3,0.291
Pah,0.6,0.718
Paip1,-4.9,0.0741
Paip2,1.2,0.496
Paip2b,1.6,0.411
Pak1,-4.6,0.23
Pak2,2.8,0.295
Pak3,-0.1,0.718
Pak4,0,0.79
Pak6,-7.9,0.407
Pak7,0.3,0.718
Palb2,1.9,0.347
Pald1,0,0.824
Pank1,4.1,0.343
Pank2,3.1,0.289
Pank3,1.2,0.387
Pank4,0,0.79
Panx1,-1.5,0.313
Papd4,-0.7,0.36
Papd5,0,0.697
Papd7,-2.3,0.0243
Papln,0,0.697
Papola,0,0.79
Papolb,0.3,0.751
Papolg,1.1,0.498
Pappa2,0.1,0.697
Papss1,-0.3,0.579
Papss2,-0.5,0.391
Pard3,0,0.697
Pard3b,0,0.697
Pard6a,-0.3,0.536
Pard6b,0.1,0.693
Pard6g,1.8,0.341
Parg,-2.6,0.0671
Park2,0,0.697
Parn,-1.9,0.189
Parp1,0,0.697
Parp12,0,0.824
Parp14,3.8,0.438
Parp2,-0.4,0.48
Parp3,7.9,0.0393
Parp4,0,0.697
Parpbp,-4.4,0.0765
Pars2,-7.8,0.481
Pask,-0.4,0.493
Patz1,0,0.697
Pawr,0.3,0.653
Pax1,-1.2,0.117
Pax2,0.3,0.589
Pax3,0,0.697
Pax4,0,0.824
Pax5,-0.4,0.415
Pax7,-0.2,0.577
Pax8,3.1,0.0838
Paxbp1,-0.3,0.706
Pbdc1,-0.2,0.729
Pbk,0,0.79
Pbx2,6.6,0.017
Pbx3,-1.7,0.363
Pcbd1,-10.4,0.0193
Pcbp1,-1.1,0.106
Pcbp4,-0.4,0.401
Pcca,3.1,0.259
Pccb,0,0.79
Pcdh1,-3.4,0.331
Pcgf5,0.3,0.637
Pck1,2.9,0.377
Pclo,-6.3,0.0137
Pcm1,0.9,0.548
Pcnp,0,0.697
Pcnx4,0,0.697
Pcolce2,-0.4,0.487
Pcp4,0.7,0.579
Pcsk1,7.9,0.00258
Pcsk2,-7.5,0.0492
Pcsk6,3,0.189
Pcsk7,-3.3,0.0125
Pctp,1.5,0.423
Pcx,5.3,0.153
Pcyt1a,-7.7,0.346
Pcyt1b,-0.1,0.752
Pdap1,0,0.697
Pdcd1,0.6,0.584
Pdcd10,-0.4,0.557
Pdcd2,1.1,0.565
Pdcd4,-0.4,0.579
Pdcd5,0,0.697
Pdcl2,-3.3,0.144
Pde10a,0,0.697
Pde11a,0.6,0.591
Pde1a,0,0.697
Pde1b,-0.9,0.474
Pde1c,0,0.697
Pde3a,1.3,0.386
Pde3b,-0.4,0.567
Pde4a,-0.2,0.564
Pde4b,-3.6,0.0539
Pde4c,0,0.79
Pde4dip,0,0.697
Pde5a,-0.2,0.61
Pde6d,-0.1,0.639
Pde6g,0,0.79
Pde6h,4,0.206
Pde7a,2.1,0.378
Pde8a,-6.2,0.503
Pde8b,0,0.79
Pde9a,0,0.79
Pdf,0,0.79
Pdgfa,0.6,0.39
Pdgfb,-0.5,0.426
Pdgfd,-8.9,0.011
Pdgfra,5,0.0635
Pdgfrl,0,0.697
Pdha1,-0.5,0.596
Pdhb,-0.2,0.748
Pdik1l,0,0.79
Pdk1,0,0.79
Pdk2,-0.9,0.474
Pdk3,-4.3,0.27
Pdk4,0,0.79
Pdlim5,0.5,0.632
Pdp1,0,0.79
Pdp2,1.8,0.501
Pdpk1,-0.3,0.713
Pdpn,0,0.697
Pdpr,0,0.79
Pds5a,-0.5,0.43
Pds5b,0,0.697
Pdx1,0,0.824
Pdxdc1,1.5,0.543
Pea15a,0,0.697
Pebp1,7.7,0.0231
Pebp4,0,0.697
Pecr,-3.7,0.177
Peg3,5.3,0.102
