Symbol,casTLE_Effect,pvalue
Gm21812,0.2,0.718
Gm4076,1,0.718
Gpc3,-0.2,0.718
Lcn12,3,0.718
Myom1,-0.3,0.718
Phactr4,-0.1,0.718
Rnd3,0.3,0.718
Taf10,0.4,0.718
Tango2,0.4,0.718
Tox3,-0.9,0.718
ENSMUSG00000078960,0.2,0.718
ENSMUSG00000079537,-0.7,0.718
Cyb5b,-1.1,0.719
Diras1,-0.1,0.719
Fcgrt,0.9,0.719
Fzd1,-0.2,0.719
Gm5501,1,0.719
Gucy1a1,-0.7,0.719
Mrpl53,-0.4,0.719
Mslnl,-0.1,0.719
Ndufaf8,-0.4,0.719
Olfr725,-0.1,0.719
Pls1,0.4,0.719
Ppm1g,0.5,0.719
Prm3,1,0.719
Tbc1d5,-0.1,0.719
Tcap,0.3,0.719
Usp21,-0.4,0.719
Xiap,0.4,0.719
Zfp644,0.5,0.719
ENSMUSG00000095832,-0.1,0.719
Aamp,1.2,0.72
Arhgap15,-0.6,0.72
Arl15,-0.2,0.72
Cacna2d1,-0.4,0.72
Cd28,-0.1,0.72
Dok2,1,0.72
Dph2,-0.6,0.72
E030037K01Rik,-0.5,0.72
Gm10260,-0.8,0.72
Gm10518,-5.4,0.72
Gm14401,-0.8,0.72
Gm15091,-0.1,0.72
Gm15097,-0.1,0.72
Gm21725,-0.8,0.72
Gm21764,-0.8,0.72
Gm21767,-0.8,0.72
Gm21797,-0.8,0.72
Gm21800,-0.8,0.72
Gm21822,-0.8,0.72
Gm21828,-0.8,0.72
Gm21852,-0.8,0.72
Gm21866,-0.8,0.72
Gm21891,-0.8,0.72
Gm21904,-0.8,0.72
Gm4744,0.9,0.72
Gm4889,-0.8,0.72
Gm6133,-0.8,0.72
Gm9922,-0.8,0.72
Hemgn,0.2,0.72
Kctd16,0.7,0.72
Klk1b11,-0.2,0.72
Klk1b21,-0.1,0.72
Luzp4,-0.1,0.72
Mucl1,-0.3,0.72
Pga5,0.1,0.72
Rasgef1b,-0.4,0.72
Rragd,0.6,0.72
Scaf1,-0.8,0.72
Shisa8,0.8,0.72
Srsy,-0.8,0.72
Tox4,1.6,0.72
Tsc1,0.2,0.72
Zfp738,-0.5,0.72
Zfp85,1.1,0.72
ENSMUSG00000074608,-0.5,0.72
A230065N10Rik,-0.6,0.721
Ahdc1,9.7,0.721
Bcas1,-0.1,0.721
Cacna2d2,-0.4,0.721
Catsper1,0.1,0.721
Faah,0.6,0.721
Gm7853,1,0.721
Mesp1,4.2,0.721
Mtx1,0.7,0.721
Rnf26,-0.5,0.721
Sez6,-0.6,0.721
Tmem39b,0.2,0.721
Tspan13,3,0.721
Ugt2b37,0.7,0.721
Abca6,-0.1,0.722
Adamts2,3,0.722
Bicd1,-0.4,0.722
Chd6,-0.2,0.722
Dmc1,0.3,0.722
Gm17421,-0.5,0.722
Gm4799,-0.6,0.722
Mc1r,0.1,0.722
Olfr205,0.1,0.722
Prl8a2,-0.1,0.722
Slc4a1,0.5,0.722
Sorbs1,2.4,0.722
Tmem209,0.2,0.722
Tsc22d1,0.4,0.722
Ugt2b35,-0.3,0.722
Agpat1,1.2,0.723
Car11,-0.5,0.723
Cdh8,-0.1,0.723
Foxred2,-0.3,0.723
Glrx,0.5,0.723
Nup93,2.7,0.723
Olfr286,0.2,0.723
Olfr668,0.1,0.723
Slc41a3,0.1,0.723
Vwde,0.3,0.723
ENSMUSG00000095306,0.6,0.723
4930404H24Rik,-0.4,0.724
Arsb,2.1,0.724
Btnl1,-0.1,0.724
Cabyr,0.5,0.724
Cdh19,0.1,0.724
Cnep1r1,-0.1,0.724
Cox7a1,-0.2,0.724
E330013P04Rik,-3.6,0.724
Eda2r,-0.1,0.724
Gm9887,1,0.724
Gzmk,2.5,0.724
Hrk,0.1,0.724
Ing2,3,0.724
Lrit3,-0.2,0.724
Prr12,-0.5,0.724
Rhox4f,0.1,0.724
Slc26a7,-0.1,0.724
Tmem92,-0.1,0.724
Tshz2,-0.3,0.724
Zbtb45,-0.4,0.724
1700129C05Rik,0.3,0.725
Brd1,-0.1,0.725
Cbx4,-0.2,0.725
Cryge,0.1,0.725
Dnmt3l,-1.1,0.725
Eprs,0.5,0.725
Gm10295,-0.5,0.725
Gm11559,0.1,0.725
Gm14124,0.1,0.725
Gm4862,-0.5,0.725
Gpsm2,0.8,0.725
Hand2,0.7,0.725
Mas1,-0.1,0.725
Rell1,-0.1,0.725
Slc8b1,-0.2,0.725
Smg5,1.1,0.725
Tas2r113,0.3,0.725
Yipf2,0.6,0.725
ENSMUSG00000075082,0.1,0.725
9130213A22Rik,-0.4,0.726
Bcl2l1,-0.3,0.726
Cd93,1.2,0.726
Cited2,-0.3,0.726
Fblim1,0.5,0.726
Gli2,2.5,0.726
Gm11397,-0.1,0.726
Gm5458,-0.1,0.726
Gmps,-0.3,0.726
Itpr2,0.2,0.726
Nudt21,-0.3,0.726
Oasl1,0.6,0.726
Olfr282,-0.1,0.726
Olfr726,-0.1,0.726
Pbx1,-0.3,0.726
Rhox9,-0.1,0.726
Scgb1b2,-0.1,0.726
Sulf2,-0.2,0.726
Tcp1,-0.3,0.726
Tnp2,0.2,0.726
Atpaf1,-0.3,0.727
C1qc,-1.8,0.727
Dysf,-1.7,0.727
Epor,0.4,0.727
Gm17190,-0.5,0.727
Ino80d,-0.5,0.727
Mccc1,-0.3,0.727
Nckap1,2.5,0.727
Olfr130,0.1,0.727
Pak1,-0.3,0.727
Reep4,0.4,0.727
Spink4,0.8,0.727
Strada,0.5,0.727
Tipin,0.3,0.727
Abca15,-0.1,0.728
B3galnt2,0.3,0.728
Brca1,0.2,0.728
Cacna1i,1.1,0.728
Dstn,-0.3,0.728
Gm1110,0.1,0.728
Gm21885,0.1,0.728
Hibch,-0.5,0.728
Il6st,0.3,0.728
Naglu,-0.6,0.728
Nme9,-0.5,0.728
Smndc1,0.2,0.728
Sox9,0.2,0.728
Sun3,0.7,0.728
Tlr6,-0.1,0.728
Tubb4b-ps1,-0.6,0.728
Vmn1r63,0.1,0.728
Zfp639,-0.3,0.728
ENSMUSG00000044480,-0.7,0.728
A230060F14Rik,1.1,0.729
Arhgef4,-0.3,0.729
Bfar,-0.4,0.729
Bmpr1b,-0.2,0.729
Csad,0.3,0.729
Dusp10,0.3,0.729
Kcnj11,-0.3,0.729
Olfr395,0.5,0.729
Olfr670,-0.1,0.729
Olfr780,-0.1,0.729
Pabpc4,-2.3,0.729
Prdx5,0.4,0.729
Rngtt,-0.3,0.729
Slmap,2.5,0.729
Zc3h3,-0.3,0.729
ENSMUSG00000091767,0.9,0.729
ENSMUSG00000097810,1,0.729
Alx4,1.5,0.73
Chst3,0.4,0.73
EU599041,1,0.73
Gm21529,0.7,0.73
Gm21539,0.7,0.73
Gm21562,0.7,0.73
Gm21572,0.7,0.73
Gm21588,0.7,0.73
Gm21599,0.7,0.73
Gm21626,0.7,0.73
Gm21633,0.7,0.73
Gm21723,0.7,0.73
Gm21842,0.7,0.73
Igkv8-30,0.6,0.73
Smug1,0.2,0.73
Ssna1,0.2,0.73
Tcte2,0.2,0.73
Trav7-4,-0.4,0.73
Ubxn4,2.5,0.73
A630010A05Rik,-0.5,0.731
Arhgap33,3.8,0.731
Casd1,-0.1,0.731
Ccnl2,-0.5,0.731
Chn1,0.1,0.731
Ddias,4,0.731
Lrrc1,0.1,0.731
Nthl1,0.2,0.731
Rgs9bp,0.1,0.731
Rps6kl1,-1.8,0.731
Stat6,0.7,0.731
Syn3,0.6,0.731
Dnajb13,2.5,0.732
Ighv1-4,-0.5,0.732
Ltf,-1.6,0.732
Lyn,0.3,0.732
Med12l,0.6,0.732
Sox21,-1.9,0.732
A730020M07Rik,-0.7,0.733
Calm5,-0.7,0.733
Cdk17,1,0.733
Ctss,-0.4,0.733
Cxxc4,0.7,0.733
Eif2s3y,-0.4,0.733
Enho,0.1,0.733
Gm15130,1,0.733
Gm17067,0.8,0.733
Gm20441,-0.7,0.733
Gm2399,-0.7,0.733
Gpr75,0.1,0.733
Gsdmcl2,1,0.733
Igkv4-55,-0.7,0.733
Klhl25,1.1,0.733
Nme4,-0.2,0.733
Olfr902,-9.8,0.733
Olfr918,0.7,0.733
Osbpl2,0.4,0.733
Pitx3,5.3,0.733
Prkra,-0.1,0.733
Sln,1,0.733
Smad9,-0.3,0.733
Tmed2,-0.2,0.733
Tubb1,-0.3,0.733
Tubb4a,0.1,0.733
Usp27x,2.9,0.733
ENSMUSG00000089751,2.1,0.733
ENSMUSG00000098182,-0.7,0.733
1500009L16Rik,0,0.734
1600015I10Rik,0,0.734
1700001K19Rik,0,0.734
1700003F12Rik,0,0.734
1700018F24Rik,0,0.734
1700025F22Rik,0,0.734
1700080E11Rik,0,0.734
1810009J06Rik,0,0.734
1810037I17Rik,0,0.734
2010315B03Rik,0,0.734
2200002J24Rik,0,0.734
2310002L09Rik,0,0.734
2310079G19Rik,0,0.734
2610008E11Rik,0,0.734
2610528A11Rik,0,0.734
2810021J22Rik,0,0.734
2900026A02Rik,0,0.734
3300002I08Rik,0,0.734
4921509C19Rik,0,0.734
4921524L21Rik,0,0.734
4930407I10Rik,0,0.734
4930438A08Rik,0,0.734
4930449I24Rik,0,0.734
4930486L24Rik,0,0.734
4930524N10Rik,0,0.734
4930544G11Rik,0,0.734
4930550L24Rik,0,0.734
4930568D16Rik,0,0.734
4930571K23Rik,0,0.734
4931417E11Rik,0,0.734
4931429L15Rik,0,0.734
4933412E24Rik,0,0.734
5430419D17Rik,0,0.734
6430531B16Rik,0,0.734
9130204L05Rik,0,0.734
9130409I23Rik,0,0.734
9430007A20Rik,0,0.734
9530003J23Rik,0,0.734
9930111J21Rik1,0,0.734
A530064D06Rik,0,0.734
Abca8a,0,0.734
Acan,0,0.734
Acp5,0,0.734
Adam24,0,0.734
Adam34,0,0.734
Adam6b,0,0.734
Adgre4,0,0.734
Adh6a,0,0.734
Aebp2,0.5,0.734
Afg3l1,0,0.734
Ahsa2,0,0.734
AI182371,0,0.734
Akap9,0,0.734
Akr1b10,0,0.734
Akr1c14,0,0.734
Aldoart1,0,0.734
Anapc15,0,0.734
Ang5,0,0.734
Aox2,0,0.734
Aox3,0,0.734
Apol10a,0,0.734
Apol10b,0,0.734
Apol11a,0,0.734
Apol9a,0,0.734
AY761184,0,0.734
B430306N03Rik,0,0.734
BC024139,0,0.734
BC048671,0,0.734
BC051665,0,0.734
BC053393,0,0.734
Bola2,0,0.734
Bpifa5,0,0.734
Bpifb5,0,0.734
Bpifb9b,0,0.734
Btbd35f14,0,0.734
Btbd35f22,0,0.734
Btbd35f28,0,0.734
Btbd35f29,0,0.734
Btbd35f30,0,0.734
Btbd35f5,0,0.734
Btbd35f7,0,0.734
Btnl4,0,0.734
C2cd6,0,0.734
C530008M17Rik,0,0.734
Calcb,0,0.734
Calm1,0,0.734
Casp12,0,0.734
Ccdc162,0,0.734
Ccl26,0,0.734
Ccr1l1,0,0.734
Cd209c,0,0.734
Cdo1,-3.3,0.734
Celf6,0,0.734
Cerkl,-0.2,0.734
Ces1h,0,0.734
Ces2c,0,0.734
Clasrp,0,0.734
Cldn34a,0,0.734
Cldn34c1,0,0.734
Cldn34c2,0,0.734
Cldn34c3,0,0.734
Cldn34c4,0,0.734
Clec2h,0,0.734
Clec4a3,0,0.734
Cmah,0,0.734
Cmya5,0,0.734
Col5a3,0.3,0.734
Cst12,0,0.734
Ctf2,0,0.734
Cts8,0,0.734
Cylc1,0,0.734
Cyp2a12,0,0.734
Cyp2ab1,0,0.734
Cyp2c37,0,0.734
Cyp2c40,0,0.734
Cyp2c67,0,0.734
Cyp2c69,0,0.734
Cyp2d26,0,0.734
Cyp2j13,0,0.734
Cyp2j5,0,0.734
Cyp3a59,0,0.734
Cyp4a14,0,0.734
D1Pas1,0,0.734
Dazap1,0,0.734
Dcpp1,0,0.734
Defa-rs7,0,0.734
Defa23,0,0.734
Defa29,0,0.734
Defa3,0,0.734
Defa30,0,0.734
Defb22,0,0.734
Defb40,0,0.734
Defb42,0,0.734
Dgcr6,0,0.734
Dhrs2,0,0.734
Dnajb3,0,0.734
Dst,0,0.734
E130308A19Rik,0,0.734
E230025N22Rik,0,0.734
Ear10,0,0.734
Eda,0,0.734
Efcab10,0,0.734
Egfem1,0,0.734
Ehbp1l1,0,0.734
Fam184b,0,0.734
Fam187a,0,0.734
Fam193b,0,0.734
Fam25c,0,0.734
Fbll1,0,0.734
Fbxo38,0,0.734
Fbxw17,0,0.734
Fbxw26,0,0.734
Fbxw28,0,0.734
Fcna,0,0.734
Fip1l1,0,0.734
Fmo6,0,0.734
Fmr1nb,0,0.734
Fndc3c1,0,0.734
Fthl17,0,0.734
Fthl17d,0,0.734
Gje1,0,0.734
Gm10354,0,0.734
Gm10439,0,0.734
Gm10634,0,0.734
Gm10681,0,0.734
Gm11757,0,0.734
Gm11758,0,0.734
Gm12185,0,0.734
Gm12887,0,0.734
Gm12888,0,0.734
Gm13084,0,0.734
Gm13124,0,0.734
Gm13271,0,0.734
Gm13871,0,0.734
Gm14025,0,0.734
Gm14744,0,0.734
Gm15140,0,0.734
Gm16429,0,0.734
Gm17019,0,0.734
Gm17093,0,0.734
Gm17657,0,0.734
Gm17660,0,0.734
Gm20747,0,0.734
Gm20822,0,0.734
Gm20828,0,0.734
Gm20909,0,0.734
Gm21319,0,0.734
Gm21943,0,0.734
Gm21964,0,0.734
Gm2244,0,0.734
Gm2663,0,0.734
Gm2888,0,0.734
Gm3047,0,0.734
Gm3115,0,0.734
Gm3164,0,0.734
Gm3259,0,0.734
Gm3402,0,0.734
Gm3404,0,0.734
Gm3415,0,0.734
Gm3443,0,0.734
Gm438,0,0.734
Gm4450,0,0.734
Gm4847,0,0.734
Gm4858,0,0.734
Gm4871,0,0.734
Gm4981,0,0.734
Gm5114,0,0.734
Gm5127,0,0.734
Gm5128,0,0.734
Gm5134,0,0.734
Gm5148,0,0.734
Gm5416,0,0.734
Gm5538,0,0.734
Gm5709,0,0.734
Gm5771,0,0.734
Gm5799,0,0.734
Gm5938,0,0.734
Gm595,0,0.734
Gm6040,0,0.734
Gm6309,0,0.734
Gm6327,0,0.734
Gm6569,0,0.734
Gm6583,0,0.734
Gm6588,0,0.734
Gm6760,0,0.734
Gm7168,0,0.734
Gm7257,0,0.734
Gm732,0,0.734
Gm773,0,0.734
Gm7849,0,0.734
Gm7861,0,0.734
Gm7903,0,0.734
Gm7980,0,0.734
Gm8050,0,0.734
Gm8122,0,0.734
Gm8271,0,0.734
Gm8300,0,0.734
Gm884,0,0.734
Gm9125,0,0.734
Gm9268,0,0.734
Gm9493,0,0.734
Gm9513,0,0.734
Gpihbp1,0,0.734
Gstm3,0,0.734
Gtf2ird2,0,0.734
Gucy2d,0,0.734
Gulo,0,0.734
Gzmc,0,0.734
H2-M10.6,0,0.734
H2-M11,0,0.734
H2-M2,0,0.734
H2-T3,0,0.734
Hmgb3,0,0.734
Hmgn2,0,0.734
Hrnr,0,0.734
Hs6st1,-0.1,0.734
Hsd3b4,0,0.734
Hsd3b5,0,0.734
Hsf3,0,0.734
Htr5b,0,0.734
Ifi27,0,0.734
Ifitm1,0,0.734
Irgm1,0,0.734
Isoc2b,0,0.734
Ivl,0,0.734
Josd1,0,0.734
Kap,0,0.734
Kat6b,0,0.734
Kdm1b,0,0.734
Keg1,0,0.734
Klra1,0,0.734
Klra2,0,0.734
Klra9,0,0.734
Krt87,0,0.734
Krtap12-1,0,0.734
Larp1b,0,0.734
Larp4,-1.9,0.734
Lce3a,0,0.734
Lipo4,0,0.734
Lrrc9,0,0.734
Ly6a,0,0.734
Ly6c1,0,0.734
Ly6c2,0,0.734
Ly6f,0,0.734
Magea1,0,0.734
Magea2,0,0.734
Magea3,0,0.734
Maml2,0,0.734
Map3k7cl,0,0.734
Mbl1,0,0.734
Mcpt1,0,0.734
Mcpt4,0,0.734
Mettl7a2,0,0.734
Mettl7a3,0,0.734
Mfsd13b,0,0.734
Mfsd4b2,0,0.734
Milr1,0,0.734
Mocs1,0,0.734
Mptx2,0,0.734
Ms4a4d,0,0.734
Ms4a6b,0,0.734
Msx3,0,0.734
Mt4,0,0.734
Mug1,0,0.734
Mug2,0,0.734
Mup21,0,0.734
Mup5,0,0.734
Mxra7,0,0.734
Naip1,0,0.734
Naip6,0,0.734
Nat8f3,0,0.734
Nat8f7,0,0.734
Nckap1l,-0.4,0.734
Nedd4,0,0.734
Nipsnap3a,0,0.734
Nlrp4b,0,0.734
Nlrp4f,0,0.734
Nlrp9a,0,0.734
Nr1h5,0,0.734
Oas1f,0,0.734
Obox1,0,0.734
Obox2,0,0.734
Obox3,0,0.734
Obox5,0,0.734
Obp1a,0,0.734
Olfm5,0,0.734
Olfr1002,0,0.734
Olfr1013,0,0.734
Olfr1015,0,0.734
Olfr1018,0,0.734
Olfr1024,0,0.734
Olfr1026,0,0.734
Olfr1039,0,0.734
Olfr1042,0,0.734
Olfr1049,0,0.734
Olfr1056,0,0.734
Olfr1058,0,0.734
Olfr1062,0,0.734
Olfr107,0,0.734
Olfr1094,0,0.734
Olfr1112,0,0.734
Olfr1117-ps1,0,0.734
Olfr1124,0,0.734
Olfr1130,0,0.734
Olfr1136,0,0.734
Olfr1141,0,0.734
Olfr1143,0,0.734
Olfr115,0,0.734
Olfr1152,0,0.734
Olfr1184,0,0.734
Olfr1189,0,0.734
Olfr1197,0,0.734
Olfr1202,0,0.734
Olfr1204,0,0.734
Olfr121,0,0.734
Olfr1222,0,0.734
Olfr1226,0,0.734
Olfr123,0,0.734
Olfr1239,0,0.734
Olfr1243,0,0.734
Olfr1247,0,0.734
Olfr1250,0,0.734
Olfr1259,0,0.734
Olfr1270,0,0.734
Olfr1272,0,0.734
Olfr1275,0,0.734
Olfr128,0,0.734
Olfr1282,0,0.734
Olfr1308,0,0.734
Olfr1312,0,0.734
Olfr1314,0,0.734
Olfr1318,0,0.734
Olfr1325,0,0.734
Olfr1330,0,0.734
Olfr134,0,0.734
Olfr1341,0,0.734
Olfr1349,0,0.734
Olfr135,0,0.734
Olfr1353,0,0.734
Olfr1354,0,0.734
Olfr1355,0,0.734
Olfr136,0,0.734
Olfr1364,0,0.734
Olfr1368,0,0.734
Olfr1370,0,0.734
Olfr1388,0,0.734
Olfr139,0,0.734
Olfr1402,0,0.734
Olfr1417,0,0.734
Olfr1437,0,0.734
Olfr1441,0,0.734
Olfr1442,0,0.734
Olfr1448,0,0.734
Olfr1449,0,0.734
Olfr1453,0,0.734
Olfr1454,0,0.734
Olfr1469,0,0.734
Olfr1474,0,0.734
Olfr1477,0,0.734
Olfr148,0,0.734
Olfr1480,0,0.734
Olfr1484,0,0.734
Olfr149,0,0.734
Olfr154,0,0.734
Olfr170,0,0.734
Olfr175-ps1,0,0.734
Olfr178,0,0.734
Olfr213,0,0.734
Olfr243,0,0.734
Olfr283,0,0.734
Olfr305,0,0.734
Olfr315,0,0.734
Olfr332,0,0.734
Olfr361,0,0.734
Olfr374,0,0.734
Olfr378,0,0.734
Olfr382,0,0.734
Olfr393,0,0.734
Olfr401,0,0.734
Olfr424,0,0.734
Olfr437,0,0.734
Olfr455,0,0.734
Olfr467,0,0.734
Olfr491,0,0.734
Olfr507,0,0.734
Olfr509,0,0.734
Olfr512,0,0.734
Olfr517,0,0.734
Olfr52,0,0.734
Olfr521,0,0.734
Olfr523,0,0.734
Olfr53,0,0.734
Olfr530,0,0.734
Olfr564,0,0.734
Olfr572,0,0.734
Olfr575,0,0.734
Olfr58,0,0.734
Olfr59,0,0.734
Olfr591,0,0.734
Olfr593,0,0.734
Olfr596,0,0.734
Olfr612,0,0.734
Olfr613,0,0.734
Olfr617,0,0.734
Olfr624,0,0.734
Olfr665,0,0.734
Olfr67,0,0.734
Olfr736,0,0.734
Olfr738,0,0.734
Olfr746,0,0.734
Olfr763,0,0.734
Olfr770,0,0.734
Olfr773,0,0.734
Olfr775,0,0.734
Olfr786,0,0.734
Olfr8,0,0.734
Olfr806,0,0.734
Olfr823,0,0.734
Olfr824,0,0.734
Olfr827,0,0.734
Olfr828,0,0.734
Olfr829,0,0.734
Olfr889,0,0.734
Olfr9,0,0.734
Olfr910,0,0.734
Olfr913,0,0.734
Olfr914,0,0.734
Olfr922,0,0.734
Olfr93,0,0.734
Olfr930,0,0.734
Olfr954,0,0.734
Olfr958,0,0.734
Olfr959,0,0.734
Olfr968,0,0.734
Olfr969,0,0.734
Olfr97,0,0.734
Olfr970,0,0.734
Olfr974,0,0.734
Olfr975,0,0.734
Olfr98,0,0.734
Olfr981,0,0.734
Olfr983,0,0.734
Olfr987,0,0.734
Olfr994,0,0.734
Omt2b,0,0.734
Oog3,0,0.734
Orm1,0,0.734
Otud5,0,0.734
Pdzph1,0,0.734
Pfpl,0,0.734
Pgap2,0,0.734
Pinlyp,0,0.734
Plcxd1,0,0.734
Pln,0,0.734
Pmaip1,0,0.734
Pot1b,0,0.734
Ppp1cc,0,0.734
Ppp1r12a,-3.4,0.734
Pramef6,0,0.734
Prl2a1,0,0.734
Prl2c2,0,0.734
Prl2c3,0,0.734
Prl3a1,0,0.734
Prl3b1,0,0.734
Prl3c1,0,0.734
Prl3d2,0,0.734
Prl4a1,0,0.734
Prl8a9,0,0.734
Prss29,0,0.734
Prss32,0,0.734
Prss43,0,0.734
Prss44,0,0.734
Prss51,0,0.734
Psg23,0,0.734
Psg25,0,0.734
Pwp2,0,0.734
Rfpl4,0,0.734
Rfpl4b,0,0.734
Rhox2b,0,0.734
Rhox2h,0,0.734
Rhox5,0,0.734
Rhox6,0,0.734
Rnf138rt1,0,0.734
Rpl22l1,0,0.734
Rpl39l,0,0.734
Rsl1,0,0.734
S100a7a,0,0.734
Samt2,0,0.734
Scd4,0,0.734
Scgb2b2,0,0.734
Scgb2b20,0,0.734
Scgb2b3,0,0.734
Scgb2b7,0,0.734
Serpina3i,0,0.734
Serpinb3b,0,0.734
Serpinb6e,0,0.734
Sertad3,0.6,0.734
Sh2d1b2,0,0.734
Sh3bgr,0,0.734
Skint1,0,0.734
Skint2,0,0.734
Skint7,0,0.734
Skint9,0,0.734
Slc22a21,0,0.734
Slc7a12,0,0.734
Slxl1,0,0.734
Smlr1,0,0.734
Smok3a,0,0.734
Smok3b,0,0.734
Spata31d1d,0,0.734
Speer2,0,0.734
Speer3,0,0.734
Speer4c,0,0.734
Speer4d,0,0.734
Speer4f1,0,0.734
Spint3,0,0.734
Sprr2a2,0,0.734
Ssxb6,0,0.734
Sult2a4,-0.3,0.734
Sult3a2,0,0.734
Sult5a1,0,0.734
Sval3,0,0.734
Swsap1,-0.1,0.734
Syna,0,0.734
Taar3,0,0.734
Taar7d,0,0.734
Tac4,0,0.734
Tas2r105,0,0.734
Tas2r110,0,0.734
Tas2r116,0,0.734
Tas2r124,0,0.734
Tas2r125,0,0.734
Tcl1b5,0,0.734
Tdpoz1,0,0.734
Tescl,0,0.734
Tha1,0,0.734
Themis3,0,0.734
Timm8a2,0,0.734
Tlr11,0,0.734
Tlr12,0,0.734
Tmem115,0,0.734
Tmem18,0,0.734
Tmem198b,0,0.734
Tmem30c,0,0.734
Tmprss11g,0,0.734
Tmsb10,0,0.734
Tmsb15a,0,0.734
Tnfrsf22,0,0.734
Tnfrsf23,0,0.734
Trcg1,0,0.734
Trim30d,0,0.734
Trim52,0,0.734
Tstd3,0,0.734
Ttc39d,0,0.734
Ttll13,0,0.734
Ubap2l,0,0.734
Usp17ld,0,0.734
Usp17le,0,0.734
Vmn1r100,0,0.734
Vmn1r112,0,0.734
Vmn1r115,0,0.734
Vmn1r122,0,0.734
Vmn1r124,0,0.734
Vmn1r125,0,0.734
Vmn1r127,0,0.734
Vmn1r130,0,0.734
Vmn1r137,0,0.734
Vmn1r142,0,0.734
Vmn1r148,0,0.734
Vmn1r157,0,0.734
Vmn1r165,0,0.734
Vmn1r167,0,0.734
Vmn1r169,0,0.734
Vmn1r175,0,0.734
Vmn1r177,0,0.734
Vmn1r178,0,0.734
Vmn1r18,0,0.734
Vmn1r184,0,0.734
Vmn1r185,0,0.734
Vmn1r193,0,0.734
Vmn1r201,0,0.734
Vmn1r214,0,0.734
Vmn1r222,0,0.734
Vmn1r228,0,0.734
Vmn1r29,0,0.734
Vmn1r30,0,0.734
Vmn1r4,0,0.734
Vmn1r41,0,0.734
Vmn1r49,0,0.734
Vmn1r62,0,0.734
Vmn1r75,0,0.734
Vmn1r79,0,0.734
Vmn1r84,0,0.734
Vmn1r89,0,0.734
Vmn1r91,0,0.734
Vmn1r94,0,0.734
Vmn2r103,0,0.734
Vmn2r106,0,0.734
Vmn2r110,0,0.734
Vmn2r115,0,0.734
Vmn2r118,0,0.734
Vmn2r121,0,0.734
Vmn2r19,0,0.734
Vmn2r25,0,0.734
Vmn2r28,0,0.734
Vmn2r29,0,0.734
Vmn2r31,0,0.734
Vmn2r36,0,0.734
Vmn2r38,0,0.734
Vmn2r45,0,0.734
Vmn2r46,0,0.734
Vmn2r53,0,0.734
Vmn2r54,0,0.734
Vmn2r59,0,0.734
Vmn2r62,0,0.734
Vmn2r67,0,0.734
Vmn2r68,0,0.734
Vmn2r7,0,0.734
Vmn2r71,0,0.734
Vmn2r73,0,0.734
Vmn2r76,0,0.734
Vmn2r80,0,0.734
Vmn2r81,0,0.734
Vmn2r82,0,0.734
Vmn2r88,0,0.734
Vmn2r9,0,0.734
Vmn2r91,0,0.734
Vmn2r97,0,0.734
Vmn2r98,0,0.734
Wfdc15b,0,0.734
Xlr4a,0,0.734
Xlr5a,0,0.734
Xlr5b,0,0.734
Xlr5c,0,0.734
Zcchc13,0,0.734
Zdhhc25,0,0.734
Zfp185,0,0.734
Zfp345,0,0.734
Zfp455,0,0.734
Zfp53,0,0.734
Zfp60,0,0.734
Zfp61,0,0.734
Zfp677,0,0.734
Zfp740,0,0.734
Zfp747,0,0.734
Zfp748,0,0.734
Zfp763,0,0.734
Zfp773,0,0.734
Zfp808,0,0.734
Zfp81,0,0.734
Zfp871,0,0.734
Zfp874a,0,0.734
Zfp938,0,0.734
Zfp939,0,0.734
Zfp942,0,0.734
Zfp944,0,0.734
Zfp951,0,0.734
Zfp952,0,0.734
Zfp954,0,0.734
Zfp964,0,0.734
Zfp994,0,0.734
Znrd1as,0,0.734
Zp3r,0,0.734
ENSMUSG00000032134,0,0.734
ENSMUSG00000046575,0,0.734
ENSMUSG00000056882,0,0.734
ENSMUSG00000057299,0,0.734
ENSMUSG00000057799,0,0.734
ENSMUSG00000057946,0,0.734
ENSMUSG00000058588,0,0.734
ENSMUSG00000058731,0,0.734
ENSMUSG00000059101,0,0.734
ENSMUSG00000061075,0,0.734
ENSMUSG00000061777,0,0.734
ENSMUSG00000068426,0,0.734
ENSMUSG00000068645,0,0.734
ENSMUSG00000069291,0,0.734
ENSMUSG00000069703,0,0.734
ENSMUSG00000071084,0,0.734
ENSMUSG00000074959,0,0.734
ENSMUSG00000075043,0,0.734
ENSMUSG00000075076,0,0.734
ENSMUSG00000075080,0,0.734
ENSMUSG00000075098,0,0.734
ENSMUSG00000075134,0,0.734
ENSMUSG00000075173,0,0.734
ENSMUSG00000079284,0,0.734
ENSMUSG00000093379,0,0.734
ENSMUSG00000093501,0,0.734
ENSMUSG00000093523,0,0.734
ENSMUSG00000093632,0,0.734
ENSMUSG00000093635,0,0.734
ENSMUSG00000093679,0,0.734
ENSMUSG00000093794,0,0.734
ENSMUSG00000093808,0,0.734
ENSMUSG00000093811,0,0.734
ENSMUSG00000093844,0,0.734
ENSMUSG00000094078,0,0.734
ENSMUSG00000094104,0,0.734
ENSMUSG00000094246,0,0.734
ENSMUSG00000094333,0,0.734
ENSMUSG00000094355,0,0.734
ENSMUSG00000094549,0,0.734
ENSMUSG00000094583,0,0.734
ENSMUSG00000094944,0,0.734
