Symbol,casTLE_Effect,pvalue
Lamp1,0,0.807
Lamtor3,2,0.519
Lamtor4,3.8,0.0291
Lamtor5,5.1,0.0437
Lancl2,0,0.807
Lap3,0,0.897
Larp1,-5.5,0.0576
Larp4,0,0.827
Larp4b,-4,0.106
Larp6,1.4,0.671
Lasp1,9.2,0.234
Lat,-6.2,0.3
Lats1,1,0.721
Lats2,9.9,0.148
Lbh,-2.9,0.571
Lbx1,-3,0.462
Lbx2,1.1,0.483
Lck,4.5,0.575
Lcmt2,-0.3,0.827
Lcn2,0,0.897
Lcn9,-0.2,0.817
Lcor,-0.8,0.409
Lcorl,-0.1,0.825
Lcp1,-0.6,0.62
Lct,-6.1,0.0585
Lctl,7.7,0.363
Ldb2,-1.5,0.375
Ldha,0,0.807
Ldhb,0.1,0.796
Ldhc,-2.4,0.194
Ldlr,0.3,0.664
Lef1,1.8,0.368
Lenep,0,0.827
Leng1,-0.6,0.58
Leng9,0,0.827
Leo1,0,0.827
Lfng,0.4,0.647
Lgals1,8.8,0.0513
Lgals2,-7.8,0.141
Lgals3,-0.2,0.745
Lgals3bp,1,0.532
Lgi1,7.9,0.406
Lgr4,2.6,0.377
Lgsn,-6.5,0.112
Lhcgr,5.5,0.699
Lhfp,2.7,0.331
Lhpp,-7.9,0.362
Lhx1,2.3,0.502
Lhx3,1.6,0.325
Lhx4,0,0.827
Lhx6,0,0.827
Lhx8,0,0.827
Lhx9,5.1,0.226
Lias,-5.8,0.309
Lif,0,0.807
Lig1,-0.5,0.559
Lig3,-0.7,0.486
Limk1,-4.2,0.395
Limk2,-7.7,0.218
Lims1,-0.7,0.462
Lin28a,0.8,0.742
Lin37,-0.3,0.643
Lin52,0,0.807
Lin54,7.4,0.133
Lin7b,1.4,0.415
Lin7c,-0.5,0.585
Lin9,0.4,0.704
Lingo2,-1.1,0.442
Lipa,0,0.897
Lipf,-0.4,0.741
Lipt1,0.2,0.861
Llgl2,0,0.807
Lman1,0,0.897
Lmln,0,0.807
Lmnb2,0,0.807
Lmo1,-1.1,0.442
Lmo2,-0.1,0.774
Lmo4,0.1,0.817
Lmo7,-0.2,0.733
Lmtk2,-7.9,0.296
Lmtk3,0.6,0.756
Lmx1a,-0.2,0.742
Lmx1b,-4.7,0.349
Lnx2,0.3,0.684
Lox,3.7,0.14
Loxl2,0,0.807
Lpar1,-0.7,0.441
Lpl,6.3,0.0669
Lpo,-0.3,0.71
Lpp,-0.2,0.689
Lrat,0,0.897
Lrba,1.9,0.37
Lrch4,-0.1,0.827
Lrfn1,0,0.827
Lrfn5,0,0.827
Lrguk,0,0.807
Lrp1,-0.3,0.787
Lrp1b,0.8,0.443
Lrp2,1,0.464
Lrp5,11.9,0.118
Lrpprc,0.2,0.763
Lrrc2,9,0.143
Lrrc41,-0.1,0.752
Lrrc47,-4.8,0.558
Lrrc63,0,0.827
Lrrc7,1.4,0.447
Lrrfip1,-0.4,0.665
Lrrk1,10.8,0.033
Lrrk2,0,0.897
Lsg1,-0.5,0.714
Lsm1,3.1,0.656
Lsm10,0,0.827
Lsm14a,1.7,0.316
Lsm2,-7.9,0.284
Lsm3,0,0.807
Lsm4,5.1,0.351
Lsm6,-3.5,0.0545
Lsm7,-1.1,0.6
Lsm8,0,0.827
Lss,-0.2,0.851
Lta,2.2,0.314
Lta4h,9.9,0.0248
Ltb,2,0.281
Ltbp1,-4.2,0.0206
Ltbr,8,0.634
Ltc4s,-0.5,0.655
Ltf,0.6,0.748
Ltk,4.9,0.66
Lum,3.3,0.0329
Ly6h,-0.1,0.794
Ly86,0,0.807
Ly96,-7.5,0.178
Lyar,1.8,0.622
Lyl1,0,0.807
Lyn,-4.7,0.0339
Lynx1,3.6,0.491
Lypla2,-3.7,0.0358
Lyz1,-4.7,0.0565
Lyz2,0,0.897
Lyzl1,-0.2,0.734
Lztr1,2,0.0866
Lzts1,0,0.807
Lzts2,0,0.807
M6pr,6.5,0.286
Mab21l1,8.8,0.265
Mab21l2,0,0.807
Macc1,0.1,0.808
Macrod2,2.9,0.0881
Mad1l1,0,0.807
Mad2l1bp,-0.5,0.661
Mad2l2,1,0.389
Madd,1.7,0.467
Maea,0,0.807
Mael,-2.6,0.179
Maf,0.5,0.576
Mafa,7.1,0.371
Mafb,1.5,0.381
Maff,2.8,0.0458
Mafg,1.5,0.514
Mafk,0,0.807
Maged1,4.6,0.481
Magee1,-0.1,0.746
Mageh1,0,0.807
Magi1,4.2,0.0401
Magi1,-0.2,0.734
Magi2,0.4,0.804
Magi3,7.7,0.22
Magoh,-1.4,0.534
Magohb,0.8,0.627
Mak,0.4,0.756
Malt1,0,0.807
Maml1,0,0.807
Maml3,1.4,0.431
Man1a,0.4,0.795
Man1b1,-0.3,0.827
Man2a1,-6.2,0.704
Man2b2,12.5,0.116
Maoa,3.2,0.108
Maob,1.5,0.31
Map1a,0,0.897
Map1lc3a,1.7,0.325
Map1s,4.2,0.175
Map2,-3.4,0.0617
Map2k1,-1.7,0.342
Map2k2,6.2,0.292
Map2k3,0.2,0.762
Map2k4,7.1,0.417
Map2k5,1.8,0.264
Map2k6,6.7,0.306
Map2k7,5,0.557
Map3k1,0,0.827
Map3k10,1,0.552
Map3k11,-0.3,0.771
Map3k12,-2.8,0.271
Map3k13,-0.6,0.665
Map3k15,9.2,0.0839
Map3k19,-0.4,0.773
Map3k2,0,0.827
Map3k3,0,0.827
Map3k4,-0.1,0.793
Map3k5,2.6,0.531
Map3k6,4.9,0.255
Map3k8,-1.9,0.276
Map3k9,-4.8,0.626
Map4k1,0,0.827
Map4k2,0.3,0.675
Map4k3,5,0.478
Map4k4,8,0.288
Map4k5,0,0.897
Map6,0,0.827
Map7d2,0.1,0.753
Map7d3,1,0.506
Map9,9.9,0.0326
Mapk1,-5.4,0.123
Mapk10,7.9,0.118
Mapk11,-6.1,0.085
Mapk13,0.2,0.784
Mapk14,-4,0.35
Mapk15,-1.4,0.445
Mapk3,0,0.827
Mapk4,0,0.897
Mapk6,0,0.897
Mapk7,4.1,0.0532
Mapk8,-5,0.159
Mapk8ip1,0,0.897
Mapk8ip2,3.1,0.572
Mapk9,4.9,0.341
Mapkap1,-8.2,0.271
Mapkapk2,-5.1,0.449
Mapkapk3,0.4,0.848
Mapkapk5,0.7,0.692
Mapkbp1,-0.9,0.519
Mapre1,0,0.807
Mapre3,0,0.807
Mark1,-0.7,0.535
Mark2,0,0.897
Mark3,10.1,0.701
Mark4,3.5,0.348
Mars,-0.1,0.791
Mars2,-0.6,0.62
Mas1,2.2,0.271
Masp2,-9.1,0.114
Mast1,3.4,0.305
Mast2,0,0.897
Mast3,-3.1,0.346
Mast4,0,0.897
Mastl,-8.2,0.476
Mat1a,0.3,0.812
Mat2a,-0.9,0.515
Matk,-0.2,0.824
Matr3,1,0.484
Maz,-5.6,0.626
Mb,-3.9,0.288
Mbd1,5.5,0.129
Mbd2,0,0.807
Mbd3l1,7.4,0.612
Mbd4,2.7,0.19
Mbd5,0,0.827
Mbl2,0.3,0.788
Mbnl1,-3.1,0.0507
Mbnl3,6.9,0.144
Mbp,3.6,0.14
Mc2r,6.1,0.256
Mcat,0,0.807
Mcc,1.2,0.344
Mccc1,0.1,0.867
Mccc2,-0.3,0.701
Mcl1,11,0.0792
Mcm2,0,0.807
Mcm3ap,-0.8,0.404
Mcm4,0,0.807
Mcm7,7.3,0.121
Mcm8,-0.2,0.756
Mcm9,6.8,0.505
Mcmdc2,-2.1,0.433
Mcph1,-0.7,0.508
Mcrs1,2.2,0.135
Mcub,0,0.807
Mdc1,-0.8,0.534
Mdfi,4,0.0999
Mdfic,-2.7,0.162
Mdh1,-0.6,0.508
Mdh2,0,0.807
Mdk,0,0.807
Mdm4,3.6,0.11
Mdp1,-0.9,0.42
Me1,10.7,0.311
Me2,-5.9,0.699
Me3,0,0.897
Meaf6,-4.4,0.156
Mecp2,0,0.827
Mecr,-0.6,0.731
Med1,1.3,0.591
Med11,4,0.329
Med12,-6.3,0.026
Med12l,0,0.827
Med13,1.6,0.614
Med13l,-2,0.132
Med14,0,0.827
Med16,3.4,0.313
Med17,7.7,0.114
Med18,-0.3,0.72
Med19,-0.5,0.646
Med21,5.3,0.621
Med23,-5.1,0.0723
Med24,-1.1,0.442
Med25,2,0.185
Med26,0,0.827
Med27,-0.2,0.79
Med28,3.1,0.649
Med29,-1.2,0.333
Med31,4.8,0.137
Med4,2.1,0.317
Med6,5.4,0.301
Med7,8.9,0.154
Med9,-3.1,0.121
Mef2a,2.1,0.328
Mef2c,-0.7,0.579
Meis2,-2.9,0.435
Meis3,1.6,0.508
Melk,0,0.897
Meox2,8.9,0.263
Mepce,1,0.498
Mertk,6.9,0.622
Mesp1,0.1,0.783
Mesp2,0.9,0.643
Met,8.6,0.117
Metap1,-6.7,0.523
Metap2,-0.7,0.743
Mettl24,-1,0.471
Mettl3,-1.3,0.43
Mettl7b,10.6,0.069
Mettl8,-0.6,0.56
Mfn2,0.6,0.663
Mfng,0.8,0.587
Mgam,-0.7,0.602
Mgat1,-8,0.282
Mgat4a,4.5,0.219
Mgea5,0,0.807
Mgll,-0.2,0.714
Mgmt,0.1,0.806
Mgst1,-0.3,0.814
Mgst2,-5.2,0.178
Mgst3,0,0.897
Micall1,1.1,0.518
Micu3,0,0.807
Mid2,2.4,0.354
Mier1,-1.7,0.429
Mier2,-3.8,0.0835
Mier3,-1,0.512
Mif,-0.9,0.487
Mif4gd,0,0.827
Miip,-7.6,0.237
Mink1,7.1,0.3
Minpp1,1.4,0.783
Miox,0,0.807
Mis12,0,0.807
Mis18bp1,0,0.827
Mitf,3.8,0.13
Mixl1,-1.7,0.484
Mki67,0,0.807
Mkl1,0,0.807
Mkl2,-7.1,0.0547
Mknk1,0.5,0.788
Mknk2,4.3,0.574
Mkx,-5.9,0.0892
Mlf1,0,0.807
Mlh1,-0.3,0.664
Mlh3,0,0.807
Mlkl,0.2,0.861
Mllt1,-0.2,0.763
Mllt10,0,0.807
Mllt11,1,0.648
Mllt6,12.4,0.152
Mlx,0.4,0.747
Mlxipl,-0.3,0.696
Mmaa,0,0.897
Mmab,0,0.897
Mmachc,-6.9,0.0351
Mme,6.6,0.705
Mmp10,0,0.897
Mmp11,4.6,0.284
Mmp13,-10.7,0.00141
Mmp14,-0.5,0.54
Mmp15,-1.8,0.14
Mmp16,0,0.897
Mmp17,3.7,0.382
Mmp19,0.3,0.807
Mmp1a,0,0.897
Mmp2,0,0.807
Mmp21,10.1,0.271
Mmp23,-4.6,0.0165
Mmp24,0.8,0.656
Mmp25,-3.1,0.163
Mmp27,-7.8,0.133
Mmp28,-7.7,0.421
Mmp3,12.3,0.227
Mmp7,0,0.897
Mmp8,2.7,0.77
Mmp9,0,0.807
Mms19,-0.7,0.579
Mnd1,-2.7,0.166
Mnda,-0.2,0.73
Mndal,0,0.807
Mnt,0,0.807
Mnx1,0,0.807
Moap1,0,0.807
Mob1a,0.3,0.756
Mob1b,-0.9,0.384
Mob2,0,0.807
Mob3a,-0.5,0.504
Mob3b,2.1,0.154
Mob3c,1.3,0.506
Mocos,11.5,0.0766
Mog,3.9,0.28
Morf4l1,-0.2,0.714
Mos,1.1,0.651
Mov10l1,-0.3,0.59
Mpdz,0,0.807
Mpg,0.9,0.56
Mphosph10,-0.7,0.623
Mphosph6,5.8,0.119
Mphosph8,1.8,0.31
Mphosph9,0.5,0.639
Mpi,-0.4,0.597
Mpl,3,0.111
Mpo,10.7,0.108
Mpp5,0.1,0.805
Mpped2,0,0.807
Mprip,0,0.827
Mr1,-8,0.556
Mri1,0,0.827
Mro,-0.2,0.773
Mrpl46,-0.5,0.661
Mrps12,0,0.807
Mrps26,-0.7,0.39
Mrps31,3,0.156
Mrps35,0.1,0.796
Mrps9,0,0.807
Mrto4,0.2,0.77
Ms4a1,-7,0.494
Ms4a2,-7.1,0.0226
Msantd4,0.1,0.801
Msc,-3.9,0.0271
Msgn1,-0.9,0.357
Msh2,-0.6,0.517
Msh3,2.3,0.155
Msh5,-5.1,0.314
Msh6,-0.7,0.392
Msi1,0,0.807
Msl2,2.4,0.232
Msln,3.4,0.129
Msn,1.1,0.52
Msra,6.2,0.37
Mst1,0,0.807
Mst1r,11.8,0.0279
Msx1,3.8,0.235
Msx2,-0.5,0.631
Mta1,0.2,0.795
Mta2,0,0.807
Mta3,0,0.827
Mtap,1.6,0.655
Mtch1,2.9,0.186
Mtf1,-3.1,0.151
Mtf2,-4.1,0.503
Mtfmt,-7.6,0.643
Mthfd2,5.5,0.0149
Mthfr,2.2,0.272
Mthfsd,1.9,0.293
Mtm1,5.2,0.0128
Mtmr1,0,0.897
Mtmr10,0,0.897
Mtmr11,0,0.897
Mtmr12,-6.2,0.282
Mtmr14,0,0.897
Mtmr2,0.2,0.869
Mtmr3,0,0.897
Mtmr4,-5.1,0.43
Mtmr6,0.2,0.88
Mtmr7,2,0.406
Mtmr9,11.3,0.102
Mtnr1a,-0.2,0.878
Mtnr1b,4.5,0.337
Mtor,-0.5,0.802
Mtpn,0,0.827
Mtrr,-6.8,0.46
Mtss1,1.5,0.503
Mttp,-2.8,0.139
Mtus1,0,0.807
Mtus2,0,0.807
Muc2,-0.8,0.503
Muc3a,3.7,0.0548
Muc5ac,0,0.807
Mum1,0.5,0.553
Mum1l1,1,0.463
Mus81,-0.3,0.577
Musk,5.5,0.315
Mut,5.6,0.355
Mutyh,0,0.807
Mvk,0.5,0.798
Mxd3,0.1,0.764
Mxd4,-4.9,0.19
Mxi1,6.7,0.326
Myb,3.4,0.114
Mybbp1a,4.8,0.35
Mybl1,0.5,0.664
Mybl2,-0.8,0.534
Myc,-0.6,0.525
Mycbp2,0,0.807
Mycl,0,0.807
Mycn,0,0.807
Myd88,-0.7,0.565
Mydgf,2.4,0.678
Myef2,0,0.827
Myf5,9.8,0.232
Myf6,-1.6,0.353
Myh11,-0.4,0.607
Myh14,-5,0.168
Myh7,0,0.897
Myh9,-0.5,0.531
Myl12b,-2.8,0.276
Myl6b,8.5,0.124
Mylk,9.1,0.128
Mylk2,-6.9,0.459
Mylk3,-6.9,0.276
Mylk4,-5.5,0.112
Mynn,-0.6,0.644
Myo16,0.9,0.449
Myo18b,-2.9,0.0617
Myo1d,4.3,0.573
Myo3a,5,0.0533
Myo3b,-7.8,0.438
Myo6,0,0.807
Myocd,-1.3,0.197
Myod1,-0.7,0.419
Myog,0.4,0.727
Mypop,0,0.827
Myrf,2.4,0.819
Myrfl,2.6,0.357
Myt1,3.7,0.371
Myt1l,0,0.827
Mzf1,5.7,0.117
N4bp1,-0.4,0.621
N4bp2,0,0.807
N4bp2l1,-2.9,0.00341
Naa10,8.4,0.00768
Naa16,-0.1,0.775
Nab1,1.1,0.59
Nab2,1.4,0.171
Naca,6.9,0.605
Nacc1,7,0.0348
Nadk,6,0.0369
Nadsyn1,0,0.897
Nae1,0,0.807
Naf1,0,0.827
Naga,4.7,0.265
Nagk,0.2,0.838
Naglu,0,0.897
Nagpa,0,0.897
Nags,-0.8,0.685
Naip2,8.1,0.0257
Nanos1,-4.5,0.612
Nanos2,0,0.827
Nanp,0.4,0.621
Nap1l1,0,0.807
Nap1l2,1.2,0.454
Nap1l3,-0.2,0.745
Nap1l4,-3.2,0.173
Nap1l5,-0.5,0.57
Napb,0.7,0.664
Narf,0,0.827
Narfl,-9.5,1.60E-05
Nars,0,0.897
Nasp,0,0.807
Nat1,0,0.807
Nat10,0,0.827
Nat14,0,0.827
Nat2,0,0.807
Nat6,-0.5,0.582
Nav3,0,0.807
Nbas,11.2,0.073
Nbea,5.7,0.322
Nbl1,-0.5,0.537
Nbn,-1.2,0.392
Nbr1,0.6,0.565
Ncam1,3.2,0.0686
Ncan,7.5,0.00785
Ncaph,0,0.807
Ncaph2,0.5,0.683
Ncdn,2.4,0.345
Ncf1,-0.6,0.587
Nck1,3.1,0.256
Nckap1l,0,0.827
Nckipsd,-0.3,0.654
Ncoa1,0,0.807
Ncoa2,0,0.807
Ncoa3,10.9,0.259
Ncoa4,-0.1,0.76
Ncoa5,0.6,0.7
Nde1,0,0.807
Ndel1,-0.1,0.8
Ndn,-7.1,0.00914
Ndst1,3.5,0.321
Ndufa10,-0.5,0.649
Ndufa11,-8.2,0.506
Ndufa12,-0.3,0.822
Ndufa13,-1.1,0.442
Ndufa3,-0.5,0.429
Ndufa4,7.9,0.274
Ndufa4l2,3.7,0.27
Ndufa5,-1,0.627
Ndufa6,3,0.265
Ndufa7,-3.6,0.36
Ndufa8,0.8,0.748
Ndufb2,-5.9,0.0125
Ndufb3,6.9,0.331
Ndufb6,0.7,0.76
Ndufb7,-7.4,0.318
Ndufb8,-0.9,0.358
Ndufb9,-9,0.161
Ndufc1,-0.5,0.757
Ndufc2,-7.7,0.576
Ndufs3,-8,0.558
Ndufs4,4,0.0875
Ndufs7,0,0.807
Ndufs8,0,0.897
Ndufv1,-0.6,0.774
Ndufv3,0,0.897
Nedd9,7.1,0.136
Neil1,0.4,0.648
Neil2,4.7,0.24
Neil3,4.4,0.129
Nek1,0.8,0.653
Nek11,3.5,0.108
Nek2,-8.2,0.275
Nek3,-6.7,0.0216
Nek4,-0.1,0.798
Nek5,0.1,0.883
Nek6,-0.4,0.749
Nek7,6.6,0.1
Nek8,-0.3,0.802
Nek9,4.5,0.605
Nell2,-4.8,0.0535
Nemf,5.6,0.283
Neo1,-2.2,0.733
Neu1,-7.4,0.35
Neu2,0,0.807
Neu3,-1.3,0.121
Neurl4,10.2,0.24
Nexmif,0.8,0.606
Nf1,3.7,0.0216
Nf2,9.5,0.0288
Nfat5,2.6,0.39
Nfatc1,0,0.807
Nfatc2,-2.6,0.607
Nfatc4,0.2,0.755
Nfe2,0.9,0.614
Nfe2l1,5.6,0.355
Nfe2l3,-5.9,0.0119
Nfia,2.4,0.426
Nfib,-6.8,0.0245
Nfic,-1.4,0.538
Nfil3,0,0.827
Nfix,0,0.827
Nfkb1,12,0.0185
Nfkb2,-0.9,0.392
Nfkbia,-0.2,0.748
Nfkbib,-1.3,0.145
Nfkbie,-3.2,0.102
Nfkbil1,-4.5,0.283
Nfkbiz,1.3,0.659
Nfrkb,1.3,0.156
Nfya,6.8,0.48
Nfyb,0.5,0.72
Ngb,4,0.0511
Ngef,1.3,0.352
Ngf,9.5,0.025
Nhlh1,8.7,0.0598
Nhlh2,6.2,0.229
Nid1,-5,0.295
Nin,0.6,0.654
Ninl,-0.4,0.689
Nkrf,-1.2,0.527
Nkx2-1,0,0.807
Nkx2-3,0,0.827
Nkx2-4,1.5,0.229
Nkx2-5,-2.6,0.171
Nkx2-6,4.3,0.749
Nkx2-9,-5.6,0.36
Nkx3-1,-4.4,0.606
Nkx3-2,3.2,0.283
Nkx6-2,1.2,0.38
Nle1,0.9,0.606
Nlk,-1.3,0.442
Nlrc3,0,0.827
Nlrc4,0,0.807
Nlrc5,-0.1,0.819
Nlrp10,-2.9,0.0511
Nlrp12,3,0.46
Nlrp1b,6.1,0.316
Nlrp2,0,0.807
Nlrp3,0,0.807
Nlrp4c,0,0.807
Nlrp4e,0.4,0.803
Nlrp5,0,0.807
Nmbr,4.9,0.149
Nmd3,-0.8,0.545
Nme1,0.4,0.782
Nme2,3.2,0.039
Nme3,3.2,0.452
Nme4,0.5,0.796
Nme5,8.2,0.138
Nme6,0.6,0.795
Nme7,3.8,0.227
Nmi,-0.6,0.57
Nmnat1,-0.8,0.593
Nmnat2,0,0.807
Nmral1,0.3,0.871
Nmrk1,0,0.807
Nmrk2,0,0.807
Nmt1,2.8,0.336
Nmt2,0.3,0.873
Nnmt,-0.3,0.8
Nobox,-3.8,0.157
Noc2l,-0.5,0.733
Noct,-4.2,0.586
Nod1,4.3,0.044
Nod2,1.9,0.109
Nodal,7.3,0.406
Nol10,-1,0.533
Nol3,3.1,0.165
Nol6,-0.7,0.709
Nol9,0.2,0.783
Nom1,6,0.316
Nono,-0.7,0.417
Nop10,6.2,0.292
Nop2,0,0.827
Nop53,-0.8,0.621
Nop9,1.3,0.581
Nos1,0,0.807
Nos2,-0.5,0.533
Nos3,9.5,0.233
Notch1,-4.4,0.0159
Notch2,7.6,0.276
Notch3,4.5,0.217
Notch4,8.8,0.265
Noto,0,0.827
Nov,0,0.807
Nova1,-0.7,0.583
Nova2,-0.3,0.696
Noxo1,2.2,0.482
Noxred1,0,0.807
Npas1,-0.9,0.449
Npas2,1.3,0.385
Npas3,-0.5,0.626
Npc1l1,3.6,0.246
Npm1,0.3,0.745
Npm2,5,0.242
Npm3,0,0.827
Npnt,-1.2,0.228
Npr1,-6.9,0.499
Npr2,0,0.897
Npr3,0.4,0.76
Nprl2,-0.5,0.661
Npsr1,-7.2,0.548
Nptx2,2.1,0.54
Npy,-4.4,0.0309
Npy2r,-1,0.474
Nqo1,-0.6,0.667
Nqo2,3.1,0.206
Nr0b1,1.3,0.392
Nr0b2,-0.7,0.511
Nr1d2,-0.7,0.583
Nr1h2,1.5,0.333
Nr1h3,0,0.807
Nr1i2,0.8,0.593
Nr1i3,1.6,0.35
Nr2c1,0,0.807
Nr2c2,-2.3,0.102
Nr2c2ap,0,0.807
Nr2e1,0,0.807
Nr2e3,6.1,0.0939
Nr2f1,0.3,0.745
Nr2f2,5.3,0.296
Nr2f6,5,0.512
Nr3c1,0,0.807
Nr3c2,1.5,0.427
Nr4a1,-3.9,0.041
Nr4a2,0.7,0.564
Nr4a3,9.8,0.0861
Nr5a1,0.8,0.592
Nr5a2,1.6,0.302
Nr6a1,0.1,0.797
Nrarp,1.9,0.574
Nras,2.5,0.23
Nrbf2,-5.5,0.292
Nrbp1,-6.6,0.707
Nrep,4.6,0.155
Nrg2,-0.7,0.367
Nrip1,-0.6,0.694
Nrk,-4.6,0.146
Nrl,1.1,0.466
Nrp1,0,0.807
Nrp2,0.7,0.602
Nrsn1,-0.4,0.599
Nsa2,-0.8,0.601
Nsd1,8.4,0.224
Nsd2,-1.1,0.442
Nsd3,5.1,0.137
Nsmce1,0.7,0.545
Nsmce2,0,0.807
Nsmce3,1.3,0.534
Nsmce4a,-1.4,0.534
Nsun2,5.2,0.017
Nsun5,-0.5,0.635
Nsun6,0,0.827
Nt5c,8.4,0.0246
Nt5c1a,0.8,0.578
Nt5c1b,1.2,0.436
Nt5c2,1.5,0.656
Nt5e,10,0.431
Nt5m,-0.2,0.839
Ntan1,5.8,0.0395
Nthl1,0,0.807
Ntn1,9,0.132
Ntng1,-3.3,0.0576
Ntrk1,-0.1,0.896
Ntrk2,-5.5,0.257
Ntsr1,7.4,0.39
Ntsr2,-1.5,0.415
Nuak1,1.8,0.363
Nuak2,6.9,0.152
Nubp2,-0.2,0.803
Nucks1,-0.3,0.8
Nudc,1.2,0.444
Nudcd3,0,0.807
Nudt1,0,0.807
Nudt2,13.2,0.0693
Nudt21,-1.2,0.392
Nudt9,5,0.678
Nuf2,0,0.807
Nufip1,-0.5,0.723
Nufip2,0.6,0.614
Numa1,0,0.807
Numb,0.3,0.723
Nup133,-0.1,0.774
Nup153,7.6,0.273
Nup210l,7.9,0.0469
Nup54,8.5,0.457
Nup85,0,0.807
Nup98,0,0.807
Nupl1,2.5,0.276
Nupr1,0,0.807
Nusap1,1.1,0.494
Nutm1,0,0.807
Nxf2,3.6,0.117
Nxf3,2.7,0.192
Nynrin,-3.2,0.664
Nyx,0,0.807
Oas1a,-7.5,0.0756
Oas1b,8.4,0.789
Oas1g,0.3,0.707
Oas3,5.2,0.667
Oasl2,0,0.807
Oat,1,0.782
Oaz1,0.7,0.615
Oaz2,5.5,0.355
Oaz3,-0.2,0.797
Obscn,0.5,0.818
Ocrl,-0.3,0.669
Odc1,0,0.897
Odf2,0.8,0.57
Ofd1,0,0.807
Ogfod1,8.2,0.288
Ogfod2,0.8,0.743
Ogfr,0,0.807
Ogg1,0,0.807
Oip5,0,0.827
Olfm3,-0.3,0.7
Olfr218,0.2,0.783
Olig1,-4.4,0.0359
Olig2,-0.2,0.745
Olig3,-2.3,0.536
Omd,0,0.807
Omg,0,0.807
Onecut2,3.5,0.187
Oplah,0.7,0.644
Oprd1,0.1,0.874
Oprk1,8.7,0.00472
Oprl1,1.9,0.186
Oprm1,4.5,0.336
Orc1,0,0.827
Orc4,0,0.827
Orc5,0,0.827
Orc6,0,0.827
Osm,3.7,0.409
Osmr,4.7,0.132
Osr1,0.3,0.764
Osr2,0,0.827
Otc,0,0.897
Otop1,2.9,0.0762
Otop3,0,0.827
Otp,0.2,0.752
Ovca2,1.9,0.266
Ovgp1,0,0.807
Ovol2,-2,0.496
Oxct1,-8,0.281
Oxt,-6.8,0.59
Oxtr,-0.6,0.774
P2rx7,4.5,0.186
P2ry1,1.2,0.263
P2ry12,-1.2,0.465
P2ry2,-0.6,0.693
P3h1,0,0.897
P3h2,-7.3,0.381
P3h3,0.4,0.829
P3h4,0.4,0.706
P4ha1,-2,0.134
P4ha2,0,0.897
P4hb,-0.3,0.77
P4htm,3.2,0.234
Pa2g4,0,0.807
Pabpc1l,-0.8,0.537
Pabpc5,-4.8,0.691
Pabpn1l,10.2,0.0169
Pacsin1,0,0.807
Pacsin2,7.8,0.274
Pacsin3,9.5,0.154
Padi1,1,0.749
Padi2,-1.9,0.324
Padi3,0.5,0.827
Padi4,-7.4,0.769
Pafah1b1,12,0.0476
Pafah1b2,0.2,0.731
Pafah1b3,0.2,0.725
Pah,1,0.71
Paip1,-1.9,0.323
Paip2,0,0.827
Paip2b,2.7,0.239
Pak1,-4.3,0.216
Pak2,3.5,0.291
Pak3,-0.2,0.814
Pak4,0,0.897
Pak6,-4.8,0.157
Pak7,6.3,0.149
Palb2,0.8,0.617
Pald1,0,0.827
Pank1,3.5,0.286
Pank2,2.7,0.351
Pank3,1.4,0.399
Pank4,0,0.897
Panx1,-4.3,0.189
Papd4,0,0.827
Papd5,0,0.807
Papd7,-5.3,0.0384
Papln,0,0.807
Papola,-1.1,0.569
Papolb,0,0.827
Papolg,0,0.827
Pappa2,7.6,0.248
Papss1,0,0.807
Papss2,-0.4,0.652
Pard3,0,0.807
Pard3b,-1.8,0.214
Pard6a,1.5,0.497
Pard6b,-0.1,0.793
Pard6g,0,0.807
Parg,-5,0.0307
Park2,-0.1,0.802
Parn,-0.7,0.614
Parp1,0,0.807
Parp12,1.2,0.468
Parp14,-2.5,0.75
Parp2,0,0.807
Parp3,12.6,0.0815
Parp4,0,0.807
Parpbp,2.5,0.537
Pars2,3.8,0.318
Pask,-0.6,0.578
Patz1,0,0.807
Pawr,3.4,0.337
Pax1,6.1,0.132
Pax2,5.3,0.278
Pax3,0,0.807
Pax4,-2.6,0.239
Pax5,6.8,0.546
Pax7,5.6,0.255
Pax8,0,0.807
Paxbp1,0.2,0.789
Pbdc1,3.7,0.429
Pbk,0,0.897
Pbx1,-0.7,0.416
Pbx2,10.6,0.0746
Pbx3,7,0.485
Pcbd1,0,0.897
Pcbp1,0,0.807
Pcbp4,0,0.807
Pcca,3.5,0.297
Pccb,0.7,0.785
Pcdh1,6,0.583
Pcgf5,0,0.807
Pck1,10.1,0.281
Pclo,-5.4,0.0345
Pcm1,-1.1,0.325
Pcnx4,0,0.807
Pcolce2,-3.8,0.0323
Pcp4,8.7,0.749
Pcsk1,3,0.125
Pcsk2,-7.6,0.394
Pcsk6,6.1,0.044
Pcsk7,-4.2,0.0312
Pctp,9.7,0.33
Pcx,3.5,0.194
Pcyt1a,-7.8,0.32
Pcyt1b,-0.3,0.806
Pdap1,0,0.807
Pdcd1,6.5,0.4
Pdcd10,0,0.807
Pdcd2,0,0.827
Pdcd4,-0.8,0.525
Pdcd5,2.7,0.245
Pdcd7,-1.3,0.568
Pdcl2,-0.8,0.564
Pde10a,0,0.807
Pde11a,4.8,0.536
Pde1a,-0.7,0.511
Pde1b,-0.7,0.629
Pde1c,-0.7,0.565
