Gene_ID,Castle_Effect,Castle_Score,P_value
Mycn,-0.4,0.0518,0.675
Spata17,-0.8,0.0518,0.717
Ubn2,0.2,0.0518,0.673
Asb11,0.7,0.0517,0.712
C130032M10Rik,-0.3,0.0517,0.767
Rhobtb1,0.7,0.0517,0.712
Smarca1,0.4,0.0517,0.674
Tfpi2,6.6,0.0517,0.675
Auh,-0.6,0.0516,0.717
Sdsl,3.4,0.0516,0.706
Gm10518,-0.3,0.0515,0.767
Nat8f5,-10.6,0.0515,0.54
Usp36,1.2,0.0515,0.712
Hoxc5,0.7,0.0514,0.674
Slit2,-0.4,0.0514,0.718
Gm10762,0.5,0.0513,0.767
Sppl3,0.1,0.0513,0.742
Abcb9,0.3,0.0512,0.713
Scgb2b20,-0.3,0.0512,0.54
Scgb2b7,-0.3,0.0512,0.54
Thoc1,1.2,0.0512,0.713
Tnrc18,0.5,0.0512,0.674
Mepce,0.6,0.0511,0.676
Mmp14,-0.4,0.0511,0.676
Pgs1,2.3,0.0511,0.718
Rdh11,-0.4,0.0511,0.676
Alg5,0.8,0.051,0.718
Apobr,-0.5,0.051,0.718
Dpm1,-0.5,0.051,0.718
Fam78a,1.9,0.051,0.718
Mrpl35,-0.5,0.051,0.718
Mrps15,-0.5,0.051,0.718
Pigt,-0.5,0.051,0.718
Pthlh,4.3,0.051,0.676
Srp72,-0.5,0.051,0.718
Rasl11a,-0.4,0.0509,0.719
4930447C04Rik,-0.2,0.0508,0.675
Mtfr2,-0.5,0.0508,0.718
Adamts19,-0.4,0.0507,0.713
Slc13a3,-0.3,0.0507,0.707
Wdr41,-0.6,0.0507,0.768
A130051J06Rik,-0.4,0.0506,0.768
Defb45,0.5,0.0506,0.541
Ehmt2,0.3,0.0506,0.676
Pcdhb9,0.4,0.0506,0.541
Dusp15,0.5,0.0505,0.707
Olfr1355,1.7,0.0505,0.541
Olfr155,0.4,0.0505,0.743
Pkp2,-0.3,0.0505,0.719
Pus7l,-0.2,0.0505,0.675
Gm15130,0.8,0.0504,0.768
Rab3b,-0.3,0.0504,0.719
Zfp455,1.7,0.0504,0.541
Grip1,-0.4,0.0503,0.714
Mmp19,0.4,0.0503,0.707
4933427E11Rik,-0.6,0.0502,0.768
A730071L15Rik,-0.6,0.0502,0.768
Fut7,0.5,0.0502,0.436
Lpin3,-0.4,0.0502,0.714
Mettl14,-0.6,0.0502,0.768
Nbeal2,0.3,0.0502,0.72
Ndst2,-0.6,0.0502,0.768
Nifk,-0.6,0.0502,0.768
Olfr1087,-0.6,0.0502,0.768
Sprr2a3,-0.6,0.0502,0.768
Cryl1,-0.4,0.0501,0.677
Ddc,1,0.0501,0.708
Npepl1,-0.5,0.0501,0.715
Sftpa1,-0.5,0.0501,0.715
Tmem169,-0.5,0.0501,0.715
Zdhhc17,-0.5,0.0501,0.715
Gab3,-0.3,0.05,0.769
ENSMUSG00000096860,-0.2,0.0499,0.542
2610042L04Rik,0.8,0.0498,0.769
Krt15,0.6,0.0498,0.72
Fbxl2,0.9,0.0496,0.715
Gkn2,-0.5,0.0496,0.436
Mrps35,0.5,0.0496,0.678
Phactr1,0.4,0.0496,0.678
Serpind1,-0.7,0.0496,0.708
Stx2,0.5,0.0496,0.715
Vezf1,-0.4,0.0496,0.678
Gdi1,-0.3,0.0495,0.709
Olfr1326-ps1,0.9,0.0494,0.769
Rerg,0.7,0.0494,0.72
Sdf2l1,-0.3,0.0494,0.72
Zfx,-0.3,0.0494,0.677
Gapt,0.5,0.0493,0.438
Sytl3,-4.6,0.0493,0.72
Nexmif,0.6,0.0492,0.678
Gm10650,0.4,0.0491,0.77
Gm17521,0.7,0.0491,0.77
Gm21887,0.8,0.0491,0.77
Gm47283,0.8,0.0491,0.77
Keg1,-0.4,0.0491,0.543
Tars,-0.5,0.0491,0.709
Tctn2,5.7,0.0491,0.722
Zbtb39,0.4,0.0491,0.677
Depdc1a,-0.4,0.049,0.677
Epm2a,0.5,0.049,0.709
L3mbtl1,-2.2,0.049,0.709
Olfr1143,1.7,0.049,0.543
Ube3b,0.7,0.049,0.716
Dthd1,0.8,0.0489,0.77
Gcc1,0.2,0.0488,0.723
Pcsk9,-0.4,0.0488,0.716
Ttc28,0.8,0.0488,0.716
Car11,0.5,0.0487,0.71
Zfp65,-7.5,0.0487,0.77
Gm5725,-0.4,0.0486,0.543
Gm8720,-0.4,0.0486,0.543
Gp6,-0.3,0.0486,0.723
Gzf1,-0.3,0.0486,0.678
Ppm1a,-0.3,0.0486,0.71
Ppp1r13l,0.7,0.0486,0.679
Psmd2,-0.3,0.0486,0.679
Vmn1r129,-0.4,0.0486,0.543
Zfp940,-0.4,0.0486,0.543
Rag2,0.4,0.0485,0.678
Tsnax,-0.4,0.0485,0.678
Zfp119a,0.5,0.0485,0.771
Mrps10,2.2,0.0484,0.722
Ppp1r13b,-0.3,0.0484,0.679
Sulf1,0.7,0.0484,0.679
6430548M08Rik,-0.4,0.0483,0.68
Tubb2a,0.4,0.0483,0.68
Wfdc5,0.4,0.0483,0.439
Ccdc171,1.8,0.0482,0.724
Cops8,-0.5,0.0482,0.717
Cuta,-0.3,0.0481,0.711
Cxxc1,-0.2,0.0481,0.679
Smug1,0.3,0.0481,0.68
Tmem109,-0.4,0.0481,0.722
Zfp827,-0.3,0.0481,0.679
Col22a1,0.5,0.048,0.439
Nanos1,-0.3,0.048,0.679
Pyroxd2,6.3,0.048,0.724
Tas2r116,1.7,0.048,0.545
Btbd35f25,0.9,0.0479,0.546
Pebp4,1.5,0.0479,0.68
4930590J08Rik,-8.4,0.0478,0.439
Prl3c1,0.6,0.0478,0.546
Slc9a5,0.2,0.0478,0.747
Ces1f,-0.3,0.0477,0.546
Becn1,-0.5,0.0476,0.717
Ccdc22,-0.5,0.0476,0.717
Cdh15,-0.4,0.0476,0.747
Dcun1d2,-0.5,0.0476,0.717
Lpar1,-0.4,0.0476,0.681
Selp,-0.5,0.0476,0.717
Spcs1,0.9,0.0476,0.717
Stx5a,-0.5,0.0476,0.717
Sympk,-0.5,0.0476,0.717
Tm9sf2,-0.5,0.0476,0.717
Trim65,-0.5,0.0476,0.717
Tsfm,-0.5,0.0476,0.717
Usp54,-0.5,0.0476,0.717
Wsb2,-0.5,0.0476,0.717
Xkr9,-0.5,0.0476,0.717
ENSMUSG00000096262,-0.5,0.0476,0.717
Tdrd12,-0.3,0.0475,0.725
Aup1,-0.4,0.0474,0.718
C030037F17Rik,1.1,0.0474,0.772
Gm8251,-6.7,0.0474,0.546
Mfsd4b4,-0.3,0.0474,0.772
Olfr94,0.6,0.0474,0.546
Vip,0.7,0.0474,0.681
Fam124a,1.2,0.0473,0.439
Stxbp2,1.8,0.0473,0.725
Olfr1339,0.6,0.0472,0.547
C130079G13Rik,0.6,0.0471,0.773
Crygc,1.2,0.0471,0.718
Wdr78,-0.4,0.0471,0.718
Ntf5,1.8,0.047,0.725
Dlg2,0.7,0.0469,0.682
Clec5a,1.8,0.0468,0.682
Krtap6-1,0.7,0.0468,0.773
Nsd1,2.6,0.0468,0.682
Ttc13,1.7,0.0468,0.726
Chmp5,-0.4,0.0467,0.719
Gpr89,0.8,0.0467,0.719
Tmem68,0.3,0.0467,0.748
Vps33b,-0.5,0.0467,0.719
Cklf,0.2,0.0466,0.748
Cyp46a1,-0.4,0.0466,0.719
Adcy8,-0.3,0.0465,0.682
Alk,-2.1,0.0465,0.713
Gm15821,0.7,0.0465,0.773
Immp1l,1.2,0.0465,0.719
Twist1,-0.3,0.0465,0.682
Atp1b2,0.2,0.0464,0.749
Minpp1,-0.4,0.0464,0.713
Galr2,0.1,0.0463,0.749
Olfr1058,1.6,0.0463,0.548
4930481A15Rik,1.1,0.0462,0.774
Mpzl3,-0.1,0.0462,0.749
Unc93a,-0.4,0.0462,0.44
Slco1a5,0.2,0.0461,0.749
Mettl24,-0.4,0.046,0.682
Npy5r,-0.4,0.046,0.441
Arhgef3,-1.7,0.0459,0.725
Sfxn4,-2,0.0459,0.725
Cmss1,-0.3,0.0458,0.727
Gm17227,1.1,0.0458,0.774
Olfr535,1.6,0.0458,0.549
Armc12,-0.5,0.0457,0.727
Ccdc153,-0.5,0.0457,0.727
Dcaf15,-0.5,0.0457,0.727
Dnah7b,-0.3,0.0457,0.726
Eftud2,-0.5,0.0457,0.727
Gm20517,-0.3,0.0457,0.774
Maged2,-0.5,0.0457,0.727
Olfr746,1.6,0.0457,0.549
Pmf1,-0.5,0.0457,0.727
Rnaseh1,0.5,0.0457,0.726
Stat6,-0.5,0.0457,0.727
Tti2,0.6,0.0457,0.727
Igkv1-135,-0.5,0.0454,0.775
Retsat,-2,0.0454,0.715
Ccdc149,-0.4,0.0453,0.441
Mis18bp1,-0.4,0.0453,0.682
P2rx4,1.7,0.0453,0.72
Map2k3,-0.3,0.0451,0.683
Stk31,-0.8,0.0451,0.715
ENSMUSG00000058731,-0.4,0.0451,0.55
Csrnp1,1,0.045,0.684
Pyy,-0.5,0.045,0.727
Rbm11,0.8,0.0449,0.683
Ppl,-0.8,0.0448,0.727
Coq9,0.5,0.0447,0.721
Gm10610,0.6,0.0447,0.775
Gm3239,1.6,0.0447,0.55
Pilrb1,0.5,0.0447,0.441
Zfp128,-0.2,0.0447,0.683
3300002I08Rik,1,0.0446,0.55
Adora1,0.5,0.0446,0.716
Gm10250,0.8,0.0446,0.776
Myh7,-0.6,0.0446,0.716
Olfr532,0.4,0.0446,0.55
Zbtb8b,0.6,0.0446,0.684
Gm10439,1.6,0.0445,0.551
Gm15217,0.5,0.0445,0.776
Lhx4,2,0.0445,0.684
Mrgpra4,-7,0.0445,0.551
Ms4a4c,1.6,0.0445,0.551
Myoz2,0.9,0.0445,0.727
H2-M10.4,0.7,0.0444,0.551
Hbb-bt,-0.8,0.0444,0.716
Myl7,1,0.0444,0.728
Sp3,0.6,0.0444,0.73
Ffar1,-2.6,0.0443,0.716
Mia,-0.4,0.0443,0.442
Olfr818,1.6,0.0443,0.551
Trp53inp1,-0.3,0.0441,0.686
Vmn1r201,1.6,0.0441,0.551
Fmr1,-0.3,0.044,0.685
Calhm3,-0.5,0.0439,0.777
Cbx4,-0.4,0.0439,0.686
Chia1,-0.5,0.0439,0.777
Gm11808,-0.5,0.0439,0.777
Gm5294,-0.5,0.0439,0.731
Gm6741,-0.5,0.0439,0.777
Pou4f3,-0.3,0.0439,0.685
Vmn2r58,-0.5,0.0439,0.777
ENSMUSG00000001379,0.6,0.0439,0.722
ENSMUSG00000091747,-0.5,0.0439,0.777
Cideb,0.3,0.0438,0.686
C130050O18Rik,1.6,0.0437,0.552
Slc8a2,-0.3,0.0437,0.728
Synj2,-0.3,0.0437,0.734
Cpped1,1.7,0.0436,0.734
Tac4,1.6,0.0436,0.552
Olfr146,0.6,0.0435,0.777
Trafd1,-0.2,0.0435,0.685
Cngb3,-0.6,0.0434,0.729
Rras,0.6,0.0434,0.722
Vmn2r56,1.6,0.0434,0.552
ENSMUSG00000093819,1.6,0.0434,0.552
6030498E09Rik,0.5,0.0433,0.553
Poln,-0.3,0.0433,0.553
Polq,1.8,0.0433,0.729
Stard10,-0.3,0.0433,0.722
1110057P08Rik,0.8,0.0432,0.778
Fcgbp,-0.3,0.0432,0.687
Npsr1,-0.3,0.0432,0.718
Vmn2r87,0.5,0.0432,0.553
Tesk1,3.1,0.0431,0.687
Copz2,-0.3,0.0428,0.73
H2-M10.2,1.6,0.0428,0.553
Icam4,0.2,0.0428,0.754
ENSMUSG00000057387,-0.4,0.0428,0.778
Dnah2,0.8,0.0427,0.723
Enpp1,-0.3,0.0427,0.719
Sugt1,-0.4,0.0426,0.723
Zfp607a,1.6,0.0426,0.687
ENSMUSG00000075180,0.6,0.0426,0.553
Tsc2,-0.4,0.0425,0.688
Farsa,-0.5,0.0424,0.719
Fdxr,-0.5,0.0424,0.719
Fscb,1,0.0424,0.554
Aff3,-0.5,0.0423,0.688
Arih1,-0.5,0.0423,0.688
Ckap5,-0.5,0.0423,0.688
Ddx18,-0.5,0.0423,0.688
Fau,0.8,0.0423,0.724
Fkbp5,-0.6,0.0423,0.724
Mllt1,-0.5,0.0423,0.688
Olfr212,0.9,0.0423,0.554
Polr3b,-0.5,0.0423,0.688
Prc1,-0.5,0.0423,0.688
Zfp777,4,0.0423,0.687
Mrpl32,-0.3,0.0422,0.731
Slc38a8,0.7,0.0422,0.755
Slc7a6,-0.9,0.0422,0.755
Vnn1,-0.3,0.0422,0.688
Gm20767,0.8,0.0419,0.779
Gm21854,1.5,0.0419,0.555
Kdr,0.6,0.0419,0.72
Lbhd2,0.5,0.0419,0.555
Acyp1,-0.3,0.0418,0.689
Ctnnal1,2.1,0.0418,0.731
Tsks,1.8,0.0418,0.689
Arrdc3,0.6,0.0417,0.738
Gm9967,-0.6,0.0417,0.779
Lmo2,-0.3,0.0417,0.689
Rab33b,-0.3,0.0417,0.732
Lao1,1.5,0.0416,0.555
Nms,0.6,0.0416,0.445
Ppp4r4,-0.3,0.0416,0.69
1700048O20Rik,-0.4,0.0415,0.78
AA792892,0.9,0.0415,0.555
Dctd,-0.3,0.0415,0.721
Mccc1,-1.1,0.0415,0.721
Pou2f3,0.4,0.0415,0.688
4921524L21Rik,-0.4,0.0414,0.555
8030474K03Rik,-0.4,0.0414,0.555
Ggnbp1,-0.4,0.0414,0.555
Itgb1bp2,1.4,0.0414,0.688
Mapk1ip1,-0.4,0.0414,0.555
Pcdhb20,0.6,0.0414,0.445
Ttll13,-0.4,0.0414,0.555
Ighv1-72,0.5,0.0413,0.78
Sirt6,0.2,0.0413,0.689
Upk1b,-0.3,0.0412,0.69
Dgkd,-0.4,0.0411,0.722
Layn,2.8,0.0411,0.733
Olfr175-ps1,0.7,0.0411,0.556
Zfp335,-0.3,0.0411,0.689
Orai3,-0.1,0.041,0.756
Ddx42,-0.3,0.0409,0.726
Eif4a2,-0.4,0.0409,0.691
Esp4,-0.4,0.0409,0.78
Mov10,-0.3,0.0409,0.739
Oxt,-3.5,0.0409,0.722
Fntb,0.9,0.0408,0.722
Klf13,-1.2,0.0408,0.689
Olfr1301,-0.3,0.0408,0.557
Fam72a,2,0.0407,0.733
Ngly1,-3.2,0.0407,0.733
Olfr1145,0.8,0.0407,0.557
Pi15,-5.3,0.0407,0.733
Bicra,-0.3,0.0405,0.691
Gm9869,-0.4,0.0405,0.781
Tnik,0.7,0.0405,0.723
6430571L13Rik,0.1,0.0404,0.757
Cngb1,0.8,0.0404,0.557
Rax,4.1,0.0402,0.69
Trav14n-1,-0.5,0.0402,0.782
Chst5,0.3,0.0401,0.692
Kdelr2,4.2,0.0401,0.692
Aadat,-0.3,0.04,0.692
Bysl,-0.3,0.04,0.691
Dclk3,-5.3,0.04,0.723
Best1,0.7,0.0399,0.445
Catsperg2,0.2,0.0399,0.758
Nlrp9a,1.5,0.0399,0.558
Slc13a1,0.6,0.0399,0.723
Zfp683,0.7,0.0399,0.782
Igkv1-133,-0.4,0.0398,0.782
Rala,-0.3,0.0398,0.724
Sardh,-3.5,0.0398,0.735
Ergic3,-0.3,0.0397,0.735
Exo1,-0.2,0.0397,0.691
Hepacam,4.6,0.0397,0.693
Lrrc23,-0.3,0.0397,0.741
Ndufab1,0.6,0.0397,0.724
Ppp3cc,0.6,0.0396,0.724
Asb9,-0.5,0.0395,0.729
Bcdin3d,1.6,0.0395,0.742
Cd9,0.9,0.0395,0.693
Lamtor2,-0.3,0.0395,0.729
Traf7,-0.3,0.0395,0.729
Bglap2,-0.4,0.0394,0.724
Cat,-0.7,0.0394,0.724
Kcnab1,-0.5,0.0394,0.447
Sntg2,0.5,0.0394,0.736
Denr,0.4,0.0393,0.692
Mreg,6.1,0.0393,0.743
3222401L13Rik,1,0.0392,0.783
Ighv5-9,-0.3,0.0392,0.783
Mrpl18,0.6,0.0392,0.736
Akain1,-0.3,0.0391,0.447
Cox10,2,0.0391,0.736
Hunk,-0.3,0.0391,0.692
Itpripl2,-0.1,0.0391,0.759
Apobec2,0.6,0.039,0.692
Gm3086,-0.4,0.039,0.783
Olfr390,0.5,0.039,0.56
Rasgrf1,-0.3,0.039,0.694
Rbm12b1,6.1,0.039,0.692
Zfp60,1.5,0.039,0.56
Gnb1,0.5,0.0388,0.725
Isoc2b,1.5,0.0388,0.56
4930571K23Rik,-0.3,0.0387,0.561
Dohh,-0.5,0.0387,0.784
Loxl2,0.9,0.0387,0.694
Tmem110,1.5,0.0387,0.743
Map7d3,-0.4,0.0386,0.694
Mme,-0.4,0.0386,0.726
Rnf115,0.3,0.0386,0.73
D2hgdh,-0.3,0.0385,0.737
Hells,0.4,0.0385,0.695
Plac9,1.4,0.0385,0.561
Plac9b,1.4,0.0385,0.561
Gpr45,1.1,0.0384,0.76
Olfr1158,-0.3,0.0384,0.784
Trim29,-0.3,0.0384,0.73
Vmn1r26,-0.4,0.0384,0.784
Lsg1,-0.3,0.0383,0.693
Ppef1,0.4,0.0383,0.726
Tbxas1,-0.3,0.0383,0.695
Olfr161,1.4,0.0382,0.562
Psma1,-0.3,0.0382,0.693
Tcl1b3,-0.2,0.0382,0.562
Tnfaip8l3,1.5,0.0382,0.746
4921530L21Rik,0.7,0.0381,0.562
Cd24a,-0.3,0.0381,0.784
Gtf2h3,-0.4,0.0381,0.695
Rnf39,-0.2,0.0381,0.73
Surf4,0.3,0.0381,0.746
Gm3468,1.4,0.038,0.562
Kdelr3,0.8,0.038,0.731
Olfr401,0.7,0.038,0.562
Slc39a9,0.8,0.038,0.731
Endov,4.6,0.0379,0.695
Gm382,0.5,0.0379,0.562
Aebp1,-0.3,0.0378,0.731
Cryz,5,0.0378,0.727
Sec14l4,-0.5,0.0378,0.727
Tubb6,-0.3,0.0378,0.731
B4galt7,0.2,0.0377,0.761
BC051665,-0.4,0.0377,0.562
Cacng6,-0.4,0.0377,0.448
Mgat4a,-0.3,0.0376,0.696
Nos1,0.5,0.0376,0.696
Rassf1,-0.4,0.0376,0.696
Arhgdig,-0.4,0.0375,0.731
Smpd2,0.6,0.0375,0.747
Avpr2,0.4,0.0374,0.728
Gm4222,-0.5,0.0374,0.786
Gm7276,-0.5,0.0374,0.786
Olfr131,0.5,0.0374,0.563
Rpl10a-ps2,-0.5,0.0374,0.786
Dennd4a,0.6,0.0373,0.696
Klri1,1.4,0.0373,0.563
Olfr1221,-0.3,0.0373,0.563
Vmn2r81,1.4,0.0373,0.563
Pwp1,-0.2,0.0372,0.695
Asic2,0.3,0.0371,0.448
Chrm2,-0.3,0.0371,0.728
Rhox2b,0.9,0.037,0.564
Rsbn1,0.6,0.037,0.748
Crybb2,0.3,0.0369,0.732
Defb5,0.7,0.0369,0.786
Gm9898,0.7,0.0369,0.786
Igkv12-41,0.7,0.0369,0.786
Mageb1,0.8,0.0369,0.748
Mageb2,0.8,0.0369,0.748
Smad1,-0.3,0.0369,0.695
Zbtb24,0.3,0.0369,0.695
Gemin4,-0.3,0.0368,0.695
Maip1,-2.2,0.0368,0.74
Olfr564,-0.3,0.0368,0.564
Scel,0.5,0.0368,0.451
Gm13023,1.4,0.0367,0.564
Tcf23,1.2,0.0367,0.696
Gm2663,1.4,0.0366,0.564
Obox1,1.4,0.0366,0.564
Rbms3,-0.3,0.0366,0.696
1700007K13Rik,0.5,0.0365,0.749
Gm9949,-0.4,0.0365,0.787
Ccdc130,-0.4,0.0364,0.75
Ccdc36,-0.4,0.0364,0.75
Cog7,-0.4,0.0364,0.75
Efhc2,-0.4,0.0364,0.75
Fam91a1,-0.4,0.0364,0.75
Gins3,-0.4,0.0364,0.75
Helz,0.2,0.0364,0.696
Star,-0.4,0.0364,0.75
Pnpla6,-0.3,0.0363,0.733
Tcap,-0.3,0.0363,0.698
Alad,-0.4,0.0362,0.698
Gm6505,-0.4,0.0362,0.787
Nemp2,-0.1,0.0362,0.763
Sgip1,-0.4,0.0362,0.741
Ankmy2,1.5,0.0361,0.75
Mrto4,-0.5,0.0361,0.697
Gnaz,-0.4,0.036,0.733
Noc2l,-0.7,0.036,0.697
Trap1,0.7,0.036,0.733
Jakmip2,-0.4,0.0359,0.452
Megf11,-0.4,0.0359,0.452
Rasgrp3,-0.3,0.0359,0.741
Olfr1135,0.5,0.0356,0.566
Olfr820,1.3,0.0356,0.566
Tnp1,6.4,0.0356,0.699
Abt1,0.6,0.0355,0.742
Caprin1,-0.5,0.0355,0.734
Chrna3,1.7,0.0355,0.731
Prss56,5.7,0.0355,0.751
Zscan4e,1.3,0.0355,0.566
Clpp,-0.3,0.0354,0.731
Gm15128,-0.2,0.0354,0.566
Olfr582,0.5,0.0354,0.566
ENSMUSG00000074571,0.4,0.0354,0.788
Taar1,0.5,0.0353,0.731
Agpat1,1,0.0352,0.735
Wdr74,0.5,0.0352,0.751
Olfr866,1.3,0.0351,0.567
Sh2d2a,0.4,0.0351,0.751
Zfp964,0.3,0.0351,0.567
Rfpl4,1.3,0.035,0.567
Baiap2,-0.3,0.0349,0.752
Scyl3,0.8,0.0349,0.732
Gnal,-0.4,0.0348,0.743
Mall,-5.1,0.0348,0.743
Sugp1,-0.2,0.0348,0.699
Arrb2,-0.3,0.0347,0.743
Cdc25c,0.5,0.0347,0.732
Sharpin,-3.5,0.0347,0.732
Pik3c2b,-1.9,0.0346,0.732
Tsga10ip,1.1,0.0346,0.752
Olfr652,1.3,0.0345,0.568
Sgk3,-0.6,0.0345,0.733
Slco1b2,-0.3,0.0345,0.733
Dbnl,0.2,0.0344,0.736
Pcdhb5,0.4,0.0344,0.455
Rit1,0.3,0.0344,0.701
Tfcp2l1,0.6,0.0344,0.743
Cblb,0.3,0.0343,0.736
Gm7970,-0.4,0.0343,0.568
Gm7980,-0.4,0.0343,0.568
Slc2a4,-0.3,0.0343,0.753
Slc6a17,-0.4,0.0343,0.455
Vmn2r45,-0.4,0.0343,0.568
Zfp330,0.8,0.0343,0.744
Olfr114,1.3,0.0342,0.568
Pate1,0.5,0.0342,0.736
Rer1,-0.3,0.0341,0.744
Gm21874,1,0.034,0.79
Lncpint,4.7,0.034,0.79
Osm,0.2,0.034,0.702
Fmr1nb,-0.3,0.0339,0.57
Smok2b,-0.4,0.0339,0.57
Tbx6,-0.3,0.0339,0.702
Epn2,4.7,0.0338,0.702
Tfb1m,0.4,0.0338,0.744
Glmn,-0.3,0.0337,0.754
Tmem121,-0.1,0.0337,0.766
Trbv31,0.6,0.0337,0.791
Fam136a,0.4,0.0336,0.745
Vmn1r51,-0.3,0.0336,0.702
Zfc3h1,-0.4,0.0336,0.737
Bfsp1,-0.6,0.0335,0.745
Il1rl2,0.4,0.0335,0.457
Foxk1,-0.2,0.0334,0.701
Rnf214,-0.3,0.0334,0.737
Zfp488,-0.9,0.0334,0.701
Zmym6,-0.2,0.0333,0.701
Ankfy1,0.6,0.0332,0.745
Enam,-0.4,0.0332,0.459
Fam151b,0.3,0.0332,0.755
Svopl,-0.1,0.0332,0.767
Abcb4,1.2,0.0331,0.745
Ism1,-0.3,0.0331,0.755
Jhy,0.4,0.0331,0.459
Map1lc3a,0.9,0.0331,0.703
Smarcd3,0.2,0.0331,0.702
Derl2,0.4,0.033,0.746
Spock1,-0.3,0.0329,0.755
Trav15-1-dv6-1,-0.4,0.0329,0.792
Akap9,-0.3,0.0328,0.572
Bcar1,0.4,0.0328,0.704
Cptp,-0.2,0.0328,0.792
Lrpprc,0.3,0.0328,0.704
Olfr78,-0.4,0.0328,0.46
Ppp1r14c,0.4,0.0328,0.736
Ptpn2,0.8,0.0328,0.736
A730020M07Rik,-0.3,0.0326,0.793
Ahnak,-0.3,0.0326,0.704
Bicc1,0.5,0.0326,0.702
Cdkn3,-0.4,0.0326,0.736
Trav7-4,0.5,0.0326,0.793
Ubqln4,0.6,0.0326,0.739
Dpysl3,0.7,0.0325,0.705
Klk1b5,0.2,0.0325,0.705
Mc5r,0.3,0.0325,0.46
Morn3,0.5,0.0325,0.756
Tex261,-0.2,0.0325,0.705
4933402J07Rik,-0.4,0.0324,0.461
Etd,-0.2,0.0324,0.793
Olfr1042,1.2,0.0324,0.573
Stk36,0.4,0.0324,0.736
Trappc5,-3.9,0.0324,0.736
Ddx19b,-0.3,0.0323,0.747
Efna5,2.9,0.0323,0.747
Gatad2b,-0.2,0.0323,0.703
Rexo4,-0.2,0.0323,0.703
Tcf12,-0.3,0.0323,0.705
Mn1,0.9,0.0322,0.793
Sdc3,1.9,0.0322,0.756
Ankar,-0.2,0.0321,0.703
Cd2,0.3,0.0321,0.705
Dhrs7,-0.3,0.0321,0.705
Fbxo10,0.7,0.0321,0.739
Gpsm2,0.7,0.0321,0.739
Myl9,0.4,0.0321,0.747
Nbr1,0.5,0.0321,0.705
Rif1,0.4,0.0321,0.705
Selenof,0.7,0.0321,0.739
Sftpc,0.7,0.0321,0.739
Stk35,-2.1,0.0321,0.737
Tmem222,0.4,0.0321,0.461
1110004F10Rik,-0.4,0.032,0.757
2310022B05Rik,-0.4,0.032,0.757
Gm14180,-0.5,0.032,0.793
Haus4,-0.4,0.032,0.757
Olfr1106,1.2,0.032,0.574
Zfp296,0.1,0.032,0.703
Apof,-0.3,0.0319,0.74
Chrne,-3.1,0.0319,0.737
Rlbp1,0.6,0.0319,0.737
Pdlim3,0.3,0.0318,0.574
Tspan15,-1.2,0.0317,0.769
Asprv1,0.4,0.0316,0.74
Pabpc2,-0.3,0.0316,0.574
Sgms1,-0.3,0.0316,0.74
5530400C23Rik,-0.3,0.0315,0.575
Wrb,-0.1,0.0315,0.769
Ms4a6b,-0.4,0.0314,0.575
Plec,-0.3,0.0314,0.707
Afap1l1,0.4,0.0313,0.463
Ccdc60,0.4,0.0313,0.463
Creb3l1,-0.4,0.0313,0.705
Gm10036,0.7,0.0313,0.794
Itfg1,-0.1,0.0313,0.77
Slc28a1,0.6,0.0313,0.463
Tgif2,0.4,0.0313,0.705
Zfand6,0.9,0.0313,0.741
ENSMUSG00000099234,0.5,0.0313,0.794
Alg8,-0.4,0.0312,0.749
Gosr2,-0.4,0.0312,0.749
Lrrc7,0.8,0.0312,0.707
Ppox,-0.4,0.0312,0.749
S100a7a,1.2,0.0312,0.575
Vars2,-0.4,0.0312,0.749
Wnt10b,-0.2,0.0312,0.707
Zfhx2,2.8,0.0312,0.705
Mrpl34,1.8,0.0311,0.749
Nap1l5,-0.3,0.0311,0.707
Chid1,0.9,0.031,0.741
Slc25a30,-0.3,0.031,0.749
Gm4070,-0.4,0.0309,0.576
Ifi213,-0.2,0.0309,0.707
Tprgl,-0.2,0.0309,0.707
Npas1,0.9,0.0308,0.706
Olfr575,1.2,0.0308,0.576
Fkbp8,-0.5,0.0307,0.708
Slc26a5,1.8,0.0307,0.75
Anpep,0.3,0.0306,0.708
Gm6020,0.7,0.0306,0.796
Ppp2r5a,-0.3,0.0306,0.739
Trip6,-0.4,0.0306,0.708
Chst1,0.3,0.0305,0.708
Cttnbp2,-0.3,0.0305,0.75
Plod3,0.2,0.0305,0.706
ENSMUSG00000058762,1.2,0.0305,0.577
Aimp1,0.6,0.0304,0.706
Atp8b3,-0.1,0.0304,0.771
Fgf12,-0.4,0.0304,0.464
Mbtps1,0.9,0.0304,0.796
Med18,-0.2,0.0304,0.706
Adamts18,0.3,0.0303,0.742
Dgcr8,0.7,0.0303,0.706
Fndc4,-0.1,0.0303,0.771
Gm6583,1.2,0.0303,0.577
Olfr458,1.2,0.0303,0.577
Prss32,1.2,0.0303,0.577
ENSMUSG00000044480,0.7,0.0303,0.796
ENSMUSG00000078960,1.4,0.0303,0.763
Dlat,-0.3,0.0302,0.74
Fbxw9,0.2,0.0302,0.742
Kat6b,1.2,0.0302,0.577
Olfr1259,-0.3,0.0302,0.577
Psme3,-0.3,0.0302,0.742
Ddx5,0.7,0.0301,0.742
BC067074,-0.4,0.03,0.797
Caps2,0.4,0.03,0.464
