Symbol,casTLE_Effect,pvalue
SPINK8,1.5,0.466
CLDN3,-0.7,0.466
EGR3,0.8,0.466
BATF,0.8,0.467
ING4,-6.5,0.467
ADAR,-1,0.467
WAS,3.5,0.467
MYLK,4.1,0.467
ZFP566,0.9,0.467
2310003H01RIK,2.7,0.467
ASGR2,-0.9,0.467
IDE,-5.1,0.467
FGFR4,-0.7,0.467
ILF2,-1,0.467
H2AFY,-0.7,0.467
ZFP11,1.2,0.469
G0S2,2.3,0.469
CIB1,1.2,0.469
ELAVL3,1,0.469
EMP3,0.8,0.469
TCP10A,1.9,0.469
FOXF1,-1,0.47
MKL2,2.7,0.47
MFN2,1.8,0.47
PDE4DIP,3.7,0.47
IDH2,-0.8,0.47
TIA1,1.7,0.47
RPL7L1,-1.1,0.471
CEP70,1.9,0.471
TRPC7,0.9,0.471
IRX1,1.2,0.471
HOMER2,1.1,0.471
PARPBP,-1,0.471
PDE1C,-0.8,0.471
PARK2,2.2,0.471
ESRRA,-0.8,0.472
MTMR14,-6.9,0.472
PPP2R2B,-4.8,0.473
FMR1,2.1,0.473
SETD2,0.8,0.473
INPP5J,-6.4,0.473
ELF4,1.7,0.473
SBNO2,1,0.473
ALMS1,1.2,0.473
PSG18,0.7,0.474
YWHAQ,-0.8,0.474
YAP1,-0.8,0.474
ENO2,1.7,0.474
BTK,-6.3,0.474
TRGV2,1,0.475
GLS2,3.2,0.475
HTR7,-0.7,0.475
CAMK2N1,-6.2,0.475
MAGEH1,0.7,0.477
MPHOSPH6,1.4,0.477
TREX2,-0.8,0.477
PLCG2,1.7,0.477
NDUFA3,3.4,0.478
ERMAP,1.1,0.478
MED21,1.4,0.479
PTPRT,-1.7,0.479
PPP3R1,-6.8,0.479
YWHAH,1.4,0.479
REX2,-0.9,0.479
KIF5B,-0.9,0.479
PHC2,0.8,0.48
KIF1A,0.9,0.48
POGZ,1.3,0.48
NEMF,1.2,0.48
ZFP322A,1.3,0.48
PHF3,1.7,0.48
PPP1R35,2.4,0.481
GABRA2,-4.8,0.481
TFF2,1.3,0.481
IL1RN,0.9,0.481
CYP2C29,-6.8,0.481
DUSP11,1,0.482
TGFB1,1.8,0.482
ZFP142,-1,0.482
UBE2O,-0.7,0.482
PBX1,-0.8,0.482
SIRT6,-1.1,0.482
UTP14A,1.4,0.482
FOXN1,1.1,0.483
CTBP2,-1,0.483
AGFG2,1.1,0.483
NLRP4E,2,0.483
SKP1A,1.3,0.483
HIBADH,-0.7,0.483
ZFP82,4.4,0.483
RECQL5,-1.1,0.483
ZBTB38,1,0.484
IL12A,1.7,0.484
WNT9A,0.9,0.484
N4BP2L1,-1.2,0.484
BCL2L11,1.4,0.484
LAMA1,1.1,0.484
GIN1,-0.9,0.485
DCLRE1C,-1.1,0.485
PRKCI,3.1,0.486
PIP5K1B,1.4,0.486
CACNB1,-6.8,0.486
PRR3,-0.7,0.486
BDNF,-1,0.486
MELK,-7.5,0.486
ARID3C,1.4,0.487
ZMYND11,-0.8,0.487
NOM1,1.4,0.487
FAIM,-5.4,0.487
CENPK,-0.9,0.487
ANKEF1,0.6,0.488
ZZZ3,3.8,0.488
CYSLTR1,-0.8,0.488
ADSS,1.1,0.488
ZFR,-1,0.488
CCNB1,1.1,0.488
SH3BP4,0.9,0.488
ABCA6,1,0.488
PDK2,-1.1,0.489
ARHGAP11A,-0.7,0.489
NOP56,-0.8,0.489
MED29,-0.6,0.489
SUV420H2,-0.9,0.489
LMO7,2,0.489
MAPK15,-1.2,0.49
AMER1,-1,0.49
MBD1,1.1,0.49
THTPA,1.7,0.49
PGBD5,2.1,0.49
RDH5,-8,0.491
TUBGCP6,1.6,0.491
HDAC4,1.2,0.491
KNDC1,-0.7,0.491
DYNC1H1,1.4,0.491
ZFP433,-1.2,0.492
CYP3A16,-6.4,0.492
PLEKHO1,1,0.492
MBD5,0.8,0.492
APRT,-5.1,0.492
LAMTOR5,0.9,0.493
CCR1,0.9,0.493
ELOF1,-1.3,0.493
CD9,2.5,0.493
NFKBIA,-0.9,0.493
RPL13A,1.3,0.493
C8G,-5.9,0.493
EIF2B3,1.9,0.494
PLEKHJ1,2.7,0.494
ATP6V1B2,-0.9,0.494
NKX2-3,1.9,0.494
CXCR4,1.3,0.494
TNFSF11,-0.6,0.495
POLE4,-0.9,0.495
BAK1,1.3,0.495
ADAP1,0.8,0.495
PAIP2,1,0.495
TIMP3,-0.9,0.495
FADS1,-7.4,0.495
COL4A2,0.8,0.495
EMP2,2,0.495
CHRNA3,2.3,0.496
PDE10A,2,0.496
SERPINC1,3.2,0.496
DYSF,0.8,0.496
CASKIN1,-2.7,0.496
ERCC6,1.2,0.496
AGRN,0.6,0.496
FZD10,1.2,0.496
AMD2,1,0.496
FGF7,0.8,0.496
GPLD1,0.9,0.496
ZFP583,0.6,0.497
TACC2,-0.6,0.497
COL4A6,-1.9,0.497
ADRA2A,-5.9,0.497
H2AFB2,-2.4,0.498
PTP4A2,-0.9,0.498
LPHN3,1.4,0.498
NLRP3,3.6,0.498
MECP2,3.7,0.498
ADRB2,-6.1,0.498
FAM171B,1.3,0.498
RHOH,0.9,0.498
SLC16A4,-7.6,0.499
CCNE2,1.1,0.499
TRAF3IP1,1.1,0.499
EID1,3.5,0.499
BRIP1,-1.2,0.5
CSF2RB,-0.8,0.5
GUCY2E,-4.1,0.5
ZCCHC8,-0.8,0.5
DDX59,-0.8,0.5
SLC25A22,-0.8,0.5
PLIN3,2.5,0.5
PRDM4,3.3,0.5
HADHA,-5,0.5
RPL8,1.2,0.501
TICAM1,-3.8,0.501
AICDA,-1,0.501
MED6,0.8,0.501
MAFG,3,0.501
HNRNPH3,0.9,0.501
CAST,-0.7,0.501
TPT1,1.2,0.501
MPDZ,-0.9,0.502
DDX27,0.9,0.502
RCC2,1.4,0.502
MED18,-0.7,0.502
RNASE4,-1.2,0.503
SMARCD1,1.2,0.503
C2CD4B,1,0.503
DHRS7,1.2,0.503
HNRNPA0,-0.8,0.503
EOMES,-4.4,0.503
GPR123,1.2,0.503
ZDHHC8,-0.8,0.503
RBM12B1,1.2,0.503
LIN7B,1.7,0.504
HTATIP2,1.3,0.504
ZFP689,-0.7,0.504
ARAP1,0.8,0.504
ADK,-1.5,0.505
CPA1,-0.9,0.505
RFX8,0.9,0.505
SKA1,-0.8,0.505
SAC3D1,0.7,0.505
LDLR,0.7,0.505
ARHGEF6,1.5,0.505
BC037034,0.9,0.506
EBF4,-0.7,0.506
SLTM,1.2,0.506
ZFP687,-0.6,0.506
LMO1,-0.8,0.506
BC037034,0.9,0.506
IL31RA,-0.8,0.506
MIER1,-1.1,0.507
GRHPR,1.4,0.507
PGK2,-6.5,0.507
HAS3,0.8,0.507
EMX1,-0.6,0.508
ZBTB46,1.9,0.508
TNFSF10,-0.7,0.508
HCRT,-0.9,0.508
TARSL2,-0.6,0.508
NTNG1,-0.7,0.508
ARID3A,1.8,0.508
TBX2,3.1,0.508
MAP3K13,2.7,0.508
LEPREL4,0.9,0.508
KLK1B3,2.4,0.508
NPAT,-4.6,0.509
GLYR1,1,0.509
BCAS2,-4.6,0.509
LINGO2,-4.6,0.509
PGD,-4.6,0.509
ANGPTL1,2.3,0.509
MTHFD1,-4.6,0.509
ATP1A1,-4.6,0.509
THBS2,-0.7,0.509
KLK1B27,1.5,0.509
CDC73,-4.6,0.509
LYZL1,0.9,0.509
IK,-4.6,0.509
TNFSF9,-0.6,0.509
POU4F3,-0.7,0.51
CGREF1,0.6,0.51
ACTR3,1.1,0.51
PYHIN1,1.1,0.51
TSX,1.4,0.51
PNLIPRP2,-0.7,0.51
FGFR3,1.5,0.51
TRAV5-4,-1,0.51
NT5E,5.5,0.511
RCOR1,3.2,0.511
RAE1,-0.8,0.511
TINAG,1.4,0.511
MOB3A,-0.5,0.511
AKR1C6,2,0.512
BMP7,2.5,0.512
CRK,1.9,0.512
DUSP26,1,0.512
BAAT,1.1,0.512
CALY,-0.6,0.512
EGF,1,0.512
NGEF,3,0.513
HOOK1,-0.7,0.513
CARD6,1,0.513
MAPK9,0.7,0.513
RNASE6,-0.5,0.513
CASK,0.8,0.513
DHX16,0.9,0.513
SPTLC3,-0.7,0.513
DVL2,0.6,0.513
SMPD4,0.9,0.513
DACH2,0.8,0.513
MCMDC2,-0.9,0.514
NMI,1,0.514
CNTN6,1.3,0.514
RBM15B,5,0.514
PFN2,-0.6,0.515
TRIB2,1.4,0.515
MAP2K7,1,0.516
PYCRL,-8,0.516
ZFP365,0.7,0.517
KCNMB3,-6.2,0.517
CSF1,0.9,0.518
NPM2,0.7,0.518
LTB,0.7,0.518
GNAI1,-0.7,0.518
PGM1,0.7,0.518
LEO1,-0.7,0.518
ZSCAN29,0.8,0.518
ZFP869,0.7,0.519
RBM43,0.6,0.519
RDH14,-6.7,0.519
UBE2A,1,0.519
VAV1,0.8,0.519
ZFP800,-0.8,0.519
TMEM123,1,0.52
NUCKS1,-6.2,0.52
PHOX2A,3.8,0.52
FAM110A,1.3,0.52
RWDD2B,0.8,0.52
ZBTB44,1,0.521
ASH2L,-0.9,0.521
INCENP,-0.6,0.521
MRPS9,-0.9,0.521
MAX,-0.9,0.521
SNAPC1,-0.9,0.521
PPP1R2,-0.9,0.521
CHST7,-1.1,0.521
WBSCR17,0.8,0.521
CTSK,-0.6,0.521
ZFP410,-1.1,0.521
WNT10A,-0.7,0.521
ANKRD7,1.2,0.522
DUSP10,-3.4,0.522
FANCA,-0.8,0.522
CD28,1,0.522
TEX261,-1,0.522
AMPD2,1.1,0.523
SGOL2,1.1,0.523
DTX4,0.9,0.523
SORCS3,-0.7,0.523
TLR3,2.8,0.523
RPS6KA4,4.3,0.524
SRD5A1,1.2,0.524
PICK1,-0.8,0.524
MTAP,-0.8,0.524
TLX1,0.8,0.524
RIMS2,0.9,0.524
NOL6,-0.6,0.525
PHIP,-0.8,0.525
ZFP110,0.7,0.526
AGTR1A,2.3,0.526
BIRC6,-0.8,0.527
PPEF1,-0.6,0.527
HIPK4,-6.4,0.527
BMP4,1.1,0.527
ASF1A,-0.7,0.527
CDH2,3.9,0.528
GALNTL5,-1,0.528
C4B,-0.6,0.528
ZFP275,1,0.529
BIK,3.9,0.529
RBMXL2,0.9,0.529
PEG3,2.2,0.529
TANK,-0.6,0.529
ROR2,0.8,0.529
D6WSU163E,-0.7,0.529
TANC1,-0.7,0.53
ZBTB49,-3.7,0.53
NSMCE2,-0.7,0.53
UCP3,0.7,0.53
RPS19BP1,-0.7,0.53
WNT5B,1.3,0.53
ZFP595,1.7,0.53
IRF9,-0.8,0.531
RHOJ,-0.6,0.531
CCK,0.8,0.531
MPI,-0.7,0.531
PARD6B,-0.8,0.531
FOSL2,1.5,0.531
HDAC7,-0.5,0.531
ZFP512,0.6,0.531
ALOX5,-5.6,0.532
MTNR1A,-0.8,0.532
MLLT4,1.4,0.532
ZBTB48,0.5,0.532
UTP20,-0.6,0.533
ZFP790,-0.6,0.533
LAMB1,1,0.533
BBX,1.1,0.533
EPS15,-0.9,0.533
NAP1L1,1.1,0.533
WNT9B,2.4,0.533
SLC22A6,-0.7,0.533
CD44,0.8,0.533
CAMK2N2,4.1,0.534
IGSF10,-0.8,0.534
CPE,1.3,0.534
TENM3,0.7,0.534
EIF2AK1,-0.7,0.534
PEBP4,1,0.534
TG,1.2,0.534
FANCI,-0.7,0.535
APLF,-1.2,0.536
PAIP1,-0.7,0.536
ZFP276,0.6,0.536
ACYP1,-0.7,0.536
ANKRD1,0.7,0.536
CHIC2,-0.7,0.536
HELZ,3.1,0.537
FXR2,1.3,0.537
HIRA,1.1,0.537
SHPK,-0.9,0.538
ZFP62,-1.1,0.538
FANK1,-1,0.538
ZFP641,-0.6,0.538
TLE1,-0.5,0.538
ACSS1,-0.6,0.538
UOX,-0.6,0.538
HELLS,1.1,0.538
COPS7B,1.3,0.538
ZFP446,1.4,0.538
NRIP1,-0.5,0.539
EXT1,-1.1,0.539
TAF10,1.1,0.539
DPYSL4,0.8,0.539
PIK3CA,-7.8,0.539
PPP1R13L,2.7,0.539
TNP1,-0.7,0.539
GRIK1,0.8,0.539
CAR8,2.9,0.539
CNKSR2,-0.6,0.54
CSRNP1,1.3,0.54
QRICH1,0.7,0.54
TRPV2,0.8,0.54
CHRNB2,-7.9,0.54
ASS1,-2.3,0.541
NUFIP1,-1.1,0.541
ASTN1,-0.7,0.541
ALKBH3,-0.9,0.541
ANKK1,-1.3,0.541
MTL5,-1,0.542
UBE2R2,2.2,0.542
IL1RAPL1,1.7,0.542
NFIX,0.5,0.542
POFUT1,0.8,0.542
TSC22D3,1.4,0.543
MS4A1,-6,0.543
PIKFYVE,-6.6,0.543
PROS1,-6.6,0.543
GRIN2B,1.2,0.543
FAM184A,-0.9,0.543
HS6ST1,-0.6,0.543
ENO1,1.3,0.543
MAB21L2,-2.3,0.543
LTBP1,-1.7,0.544
NGB,-4.7,0.544
PIN1,0.9,0.544
DHX38,0.8,0.544
ZFP830,1.1,0.544
PRKAR1A,-0.7,0.544
DCP1A,1,0.545
EEF1A2,0.8,0.545
TRMT13,-0.7,0.545
GABRR3,1.6,0.545
REEP3,1.1,0.545
FAM19A5,1.6,0.545
TLE6,0.7,0.545
PPP5C,-0.9,0.545
CHD1,-5.1,0.545
ACVR1B,-0.7,0.545
IL10,-1.5,0.546
ATP5B,1,0.546
CXCL14,-0.6,0.546
BCOR,0.8,0.546
LGALS3,1,0.547
HCFC2,0.8,0.547
ZSCAN10,0.9,0.547
BANP,-0.7,0.547
BARX1,-0.6,0.547
TH,2.1,0.547
TMEM235,0.5,0.547
ARL5B,0.7,0.548
MVK,1,0.548
ITPKA,-0.9,0.548
GLUL,-0.7,0.548
FLT3L,0.8,0.549
ZFP711,-0.9,0.549
NYX,0.8,0.549
GBE1,-0.7,0.549
DLX6,2.9,0.549
CD209E,-0.9,0.549
NADK,1.1,0.549
DAZAP2,-0.6,0.549
PCYT1B,-0.7,0.549
H2-Q4,-1,0.549
GABBR2,-0.6,0.549
HUS1,-0.7,0.549
BLNK,-0.7,0.55
B3GAT1,1.1,0.55
TNRC6B,0.7,0.55
AKR1D1,0.7,0.55
KNG2,1.6,0.55
SGPP2,-0.6,0.55
MPHOSPH10,-0.9,0.55
ABCA1,3,0.551
DAP3,-0.8,0.551
PRDM8,0.8,0.551
ITGB3,-0.6,0.551
PELO,-0.9,0.551
LHX1,0.9,0.551
IL6,-0.9,0.551
AIFM1,-0.9,0.551
POU2AF1,1,0.551
ANAPC5,-0.9,0.551
GTF2E2,-0.9,0.551
ERCC1,-0.8,0.551
NDUFB4,-0.9,0.551
SGK3,1.3,0.551
RPL6,-0.9,0.551
MEN1,-0.9,0.551
FBXW7,-0.9,0.551
BICC1,0.6,0.551
IGF2BP2,-2.8,0.552
GHR,1.2,0.552
PHKA2,1.1,0.552
CTNNBIP1,-0.7,0.552
CHST12,1,0.553
PTRHD1,-0.9,0.553
SPATA2,0.7,0.553
MRPS26,-0.4,0.553
TNFSF13,1,0.553
CDIP1,0.7,0.553
CDCA3,1.1,0.553
CLYBL,0.8,0.553
ATP6V0A2,1.2,0.554
BACH1,-0.7,0.554
SFSWAP,-0.8,0.554
TGM3,0.6,0.555
RHEB,-1,0.555
MYRFL,-0.7,0.555
TIGD3,0.5,0.555
CTCF,1,0.555
TFIP11,1.1,0.555
IMPA2,4.7,0.555
MAEA,1.1,0.556
ZFP397,0.7,0.556
EVX1,1.2,0.556
SGSM3,-0.6,0.556
RCAN1,0.7,0.557
SGMS2,-0.5,0.557
TLE3,1.1,0.557
LRBA,0.8,0.557
TWIST1,1,0.557
ZFP462,2.5,0.557
MTAP7D3,1.2,0.557
AATF,-0.9,0.557
ZFP653,1,0.557
PTPN5,-0.6,0.557
MED11,1,0.558
STK39,-0.8,0.558
TMEM57,0.7,0.559
HDAC8,-1,0.559
CNKSR3,-0.8,0.559
HS3ST5,-0.5,0.559
CAR11,-0.9,0.559
DCLK3,-0.7,0.559
PLEKHA4,-0.6,0.559
MYT1,0.5,0.559
BRD9,0.6,0.56
WWOX,1,0.56
PRPF6,0.6,0.56
TNFRSF14,0.7,0.56
MLX,1,0.561
CPEB1,0.5,0.561
UGT3A2,3.7,0.561
KAZALD1,0.8,0.561
CDH11,0.6,0.561
LFNG,0.7,0.561
COX6B1,0.7,0.561
ATRAID,0.8,0.562
ACADM,-0.6,0.562
B3GALT1,0.6,0.562
TRIM36,-0.7,0.562
ATP2C1,-0.6,0.562
ELL,1,0.563
ACOT1,0.8,0.563
ARPC5,-0.9,0.563
ZFP622,1,0.563
REXO1,-0.6,0.563
ROCK1,0.9,0.563
CDCA7L,-0.6,0.563
PRDM15,0.9,0.563
PEA15A,-0.8,0.563
TLE2,1,0.563
KDR,0.7,0.563
NAP1L4,-0.8,0.563
ZFP775,0.7,0.563
KLF15,-0.5,0.563
FEZF2,4.9,0.563
ABCG2,-0.5,0.564
UHRF2,-0.6,0.564
PLG,-0.7,0.564
TFAP2A,0.9,0.564
CDAN1,0.9,0.564
PTH1R,-6.6,0.565
ZFP385B,-0.8,0.565
GPATCH3,0.6,0.565
ICAM5,-0.5,0.565
USH1C,1,0.565
MAP2K1,-0.8,0.565
CNOT2,-0.8,0.566
RALBP1,0.8,0.566
RTF1,-0.6,0.566
HLF,1.9,0.566
PPP3CC,-4.8,0.566
NFRKB,-0.9,0.566
HMG20B,3.5,0.566
EPN2,0.8,0.566
DARS,-1.1,0.567
PDE9A,0.7,0.567
ADHFE1,2,0.567
NFIL3,3.3,0.567
RP1L1,-0.6,0.567
KHK,-0.6,0.567
SRR,-0.7,0.567
CUL4B,-0.7,0.567
PTPN18,-0.8,0.567
CDK15,-0.6,0.568
RRP1B,0.7,0.568
PIGM,1.6,0.568
RPS6KL1,-0.8,0.568
MAGI2,-0.4,0.568
HIST2H2AA1,-0.8,0.568
RALGDS,0.7,0.568
RSL24D1,-0.8,0.568
GLI3,-0.8,0.568
CSTF1,-0.8,0.568
HIST2H2AA2,-0.8,0.568
ILKAP,-0.7,0.568
EXOSC8,-0.8,0.568
POLR2K,-0.6,0.568
CNOT6L,-0.8,0.568
ADCY1,-0.6,0.568
TRPS1,1.4,0.568
FBN2,1.5,0.568
PPP1CA,-0.5,0.569
ZFP607,0.7,0.569
DENR,0.7,0.569
CDT1,0.9,0.569
LARP4,0.9,0.57
HIST1H3C,-0.4,0.57
ARHGAP22,-3.7,0.571
CUL7,1.8,0.571
CAR5A,-5.7,0.571
CREBRF,-0.8,0.571
MNX1,0.8,0.571
ZFP248,0.7,0.571
CARS,-0.8,0.571
PIM3,-6.4,0.571
TCEANC,0.5,0.571
ZFP407,0.8,0.571
ZFP184,-0.7,0.571
DRD4,2.8,0.571
MIS12,0.9,0.571
EEF1B2,0.6,0.571
SUGP1,0.7,0.572
PBDC1,0.6,0.573
KIF2C,0.7,0.573
GSG2,-1.1,0.573
FHL1,1.7,0.573
OTOP1,2.6,0.573
EHF,1,0.573
LHX9,0.6,0.573
RFX1,-1,0.574
MYC,-0.6,0.574
ZIC2,-0.6,0.574
CDK16,-5.2,0.574
TPR,0.8,0.574
ABLIM3,0.7,0.574
POLR3E,-0.9,0.574
PSMA5,0.9,0.574
AXIN2,0.6,0.575
ZKSCAN6,-0.6,0.575
PGF,1.8,0.575
CUTA,-0.5,0.575
PHAX,-0.7,0.576
IRX6,0.6,0.576
TOP2B,-0.6,0.576
SSH3,3.2,0.576
PRSS3,-0.7,0.576
CDC14A,-0.6,0.576
EIF1AD,0.9,0.576
CBFB,-0.7,0.576
TRAF6,-0.8,0.576
ADRA1B,2.7,0.577
DMRTB1,0.5,0.577
ADCY8,-0.7,0.577
AIM1,1.4,0.577
GAL3ST1,-0.4,0.578
RAP2A,-0.4,0.579
FLT1,-0.6,0.579
ASNS,-0.5,0.579
MYOCD,-0.5,0.579
FGF13,1.8,0.579
TCFL5,-0.6,0.579
NOD1,0.6,0.579
FLAD1,-0.7,0.579
SAMD4,1,0.58
HIST1H4N,1.3,0.58
HIST1H4M,1.3,0.58
FGFBP1,0.5,0.58
NOP9,0.7,0.58
SDC2,1.3,0.58
HMG20A,0.5,0.58
AGO2,-0.7,0.58
PHF1,0.8,0.58
EPN1,-6.3,0.581
FGD1,0.5,0.581
9-Sep,3,0.581
MTSS1,0.8,0.581
IRF2BP1,-0.9,0.581
EXOSC10,-2.5,0.581
UPK1B,1.1,0.582
NUDT9,-0.8,0.582
CYP1B1,0.6,0.582
SUDS3,-0.9,0.582
HIST1H4A,-2.6,0.583
DUSP9,0.8,0.583
CES5A,0.5,0.583
FBP1,-0.6,0.583
RUNX1T1,-0.7,0.583
GLT1D1,0.6,0.583
ZFP536,1.6,0.583
RADIL,0.8,0.583
FAM76B,1.3,0.583
HOXA3,0.8,0.583
STK38,-0.4,0.584
FRS2,-0.3,0.584
HAUS2,-0.5,0.584
ZFP597,0.7,0.584
RHPN2,2,0.584
PPARGC1B,0.9,0.585
TLR1,1.6,0.585
CENPN,-0.8,0.586
ADCY5,0.8,0.586
PIK3C2G,1.3,0.586
TIAL1,-0.8,0.586
DHODH,-0.8,0.586
TNFAIP6,-0.8,0.586
ZFP219,0.4,0.586
MYBL2,-0.8,0.586
ANKRA2,2.8,0.586
ZFP454,-0.5,0.586
ATIC,-0.8,0.586
METAP2,-0.8,0.586
MED24,-0.8,0.586
DUSP4,0.5,0.586
RPF1,-0.8,0.586
FTH1,-0.8,0.586
JTB,-0.8,0.586
ALDH6A1,0.9,0.586
ECD,-0.5,0.586
MDH2,-0.9,0.586
PDE3B,-0.7,0.586
MYH9,-0.5,0.587
ZFPM2,0.8,0.587
WBP1,0.9,0.587
VILL,0.7,0.587
GCNT4,-0.5,0.587
GM13154,-0.5,0.587
DCAF12L2,-0.6,0.587
EIF1A,-0.5,0.588
MAK,-0.8,0.588
RASSF4,0.4,0.588
BRMS1L,-0.6,0.588
CELF4,-0.5,0.588
ZFP735,0.8,0.588
PKN2,1.1,0.589
WTAP,0.9,0.589
ARNTL2,1.3,0.589
MAZ,-0.9,0.589
HPN,-0.6,0.589
CIDEC,0.5,0.589
POLD3,0.9,0.59
SUN3,0.5,0.59
AHNAK,-0.5,0.59
TKTL1,-0.6,0.59
RASSF2,-0.5,0.591
GHRHR,-0.6,0.591
EIF5B,-0.9,0.591
ATXN3,1.2,0.591
IL19,0.6,0.591
SCTR,-0.5,0.591
INPP5E,-7.6,0.591
RBM4B,-0.5,0.591
RABEP1,-0.4,0.591
HIST1H4D,0.5,0.591
LYPLA2,-0.5,0.591
SETDB2,1.2,0.591
OBSCN,-0.6,0.591
GPX8,-0.7,0.591
STK40,0.6,0.591
GM5595,0.4,0.591
PDE4A,0.9,0.591
ZFP57,0.8,0.591
BTG1,1.2,0.592
SMAD7,1,0.592
HOXB5,-0.5,0.592
CARM1,-0.8,0.592
ADCY10,-0.5,0.592
ARSA,-0.8,0.593
TPST2,0.7,0.593
AK8,-0.4,0.593
FOXN2,0.4,0.593
NAT14,0.6,0.593
GSE1,1,0.593
POU5F1,2,0.593
ZFP704,-0.5,0.594
ANKRD46,0.5,0.594
HMGCL,1.5,0.594
FAM161A,0.6,0.594
CDC37L1,0.8,0.594
AKAP3,0.6,0.594
WNK2,-0.6,0.594
DUT,-0.6,0.594
CHRNA10,-0.6,0.594
PVALB,-0.5,0.595
GDF6,1.1,0.595
ITPR1,0.5,0.595
MAGED1,0.4,0.596
PGBD1,0.7,0.596
VEZF1,-2.1,0.596
COX4I1,-0.6,0.596
CPB1,-0.9,0.596
TUSC3,-0.5,0.597
ZFAT,-0.7,0.597
KDELR2,1.1,0.598
FUT9,5,0.598
RBM4,0.5,0.598
EIF1B,0.7,0.598
DAPK1,-0.7,0.598
FOXN4,0.5,0.598
ECI2,3,0.598
ZBTB7B,1.7,0.598
ZFP768,-0.6,0.598
PRPF40B,0.4,0.598
DOCK9,0.7,0.598
P4HA2,-8.2,0.598
CRYBB1,-6.1,0.598
PIGN,0.4,0.598
CNBP,0.6,0.598
NCAPH2,0.9,0.598
OMG,1,0.598
CDIPT,-0.8,0.598
E130309D02RIK,-0.6,0.598
ZFP191,-0.7,0.599
DACT1,1.4,0.599
HIP1,0.6,0.599
DMC1,1.1,0.599
GPT2,3.4,0.599
PTPRF,-0.5,0.599
ZFP706,-0.7,0.599
PICALM,0.6,0.599
DCDC2A,-0.5,0.6
ADCK1,-5.4,0.6
CCNL2,0.4,0.601
DUSP6,-0.4,0.601
METTL24,-0.4,0.601
PFKFB1,-6.2,0.601
CYP2C55,0.6,0.601
MTMR10,-0.4,0.601
ZBTB10,0.9,0.601
MAP4K2,1.1,0.601
NAP1L5,-0.7,0.601
SETDB1,1.2,0.601
GATAD1,-0.5,0.601
ZC3H3,-0.6,0.601
TCEANC2,-0.6,0.601
DTX1,-0.4,0.602
RAC3,-0.7,0.602
EFCAB6,0.6,0.603
PDE3A,2.3,0.603
MED31,0.5,0.603
FAS,-0.5,0.603
GCNT1,-0.7,0.603
SLC22A17,0.6,0.603
CAR9,-6.4,0.603
B3GNT7,-0.6,0.604
ANXA4,1.7,0.604
AVPR1A,-6,0.604
GRID2,-0.8,0.604
ACVR2A,2.4,0.604
DKK4,3,0.604
SLC6A4,0.9,0.604
PTPN3,-4.7,0.605
PLA2G2F,0.5,0.605
MYO6,0.6,0.605
ELK4,-0.6,0.605
RPL38,0.8,0.605
APOD,1.6,0.605
ZHX1,0.4,0.605
GPR132,1.2,0.605
H2AFB3,-1.6,0.605
GINS1,-0.5,0.605
PHLDA1,3.1,0.605
ILK,-0.5,0.605
INSRR,1.6,0.605
PFKFB2,-0.5,0.606
CCDC103,0.9,0.606
MCM4,-2.1,0.606
CHRNB3,-0.6,0.606
CTPS,1.8,0.606
SAFB2,0.6,0.606
OLIG2,-0.5,0.607
SRSF4,0.4,0.607
ZW10,-0.7,0.607
PAPD5,0.8,0.607
HBA-A2,-0.6,0.607
ZKSCAN16,0.6,0.607
JUND,-0.6,0.607
PIK3C2A,-0.7,0.607
IFI205,-0.5,0.608
TAC1,0.9,0.608
ENO3,-0.4,0.608
SLC29A2,0.6,0.609
RINT1,0.8,0.609
CCNB2,-0.5,0.609
PLXNB3,-0.7,0.609
ZMAT5,-0.6,0.609
GRHL2,0.6,0.609
ERCC8,2.3,0.609
PLOD2,0.6,0.61
FLNA,0.9,0.61
UBFD1,-0.5,0.61
FAM118A,-0.6,0.61
GRB2,-1.4,0.611
PPP2R5E,-0.4,0.611
APOH,0.4,0.611
MAP7D2,0.7,0.612
RAD50,-0.6,0.612
PRKRIR,-0.6,0.612
PPP4R2,-0.6,0.612
GFER,-0.6,0.612
CACNB4,-0.6,0.612
RRS1,-0.6,0.612
MKNK1,0.5,0.612
FANCF,-0.6,0.612
FEM1C,-0.6,0.612
PRPS2,-0.4,0.613
ASH1L,0.9,0.613
BBS4,0.6,0.613
CACNB2,-0.4,0.613
CRH,-0.4,0.614
GRM5,-0.9,0.614
POSTN,0.8,0.614
RBM22,-0.7,0.614
GIT1,-0.9,0.614
RNLS,-0.5,0.615
ZFP503,0.6,0.615
PPFIA2,-0.6,0.615
CUL3,0.9,0.615
CCAR2,-0.5,0.615
CTGF,0.5,0.615
GALK1,-0.8,0.616
CRISP2,0.8,0.616
LIG3,-0.5,0.616
ST18,-0.5,0.616
CLCN2,1,0.616
TYMP,-0.4,0.617
PDCD10,0.7,0.617
RGCC,1.1,0.617
E2F3,0.7,0.617
PDE1A,-0.6,0.617
LPO,0.7,0.617
IARS2,-1,0.618
HBA-A1,-0.6,0.618
VASH1,-0.4,0.618
NR5A2,-0.5,0.619
TRDMT1,-0.4,0.619
NCAM1,0.5,0.619
AMER2,0.8,0.619
E2F7,1.1,0.619
SOCS1,-0.7,0.62
MEF2C,-0.7,0.62
LY6H,-0.8,0.62
